++flow      	++volume    	++position_x	++position_y	++radius    	++average   	
$$0.37202	$$-0.33000	$$193.00000	$$170.00000	$$8.00000	$$0.48144	
$$0.36349	$$-0.35000	$$193.00000	$$170.00000	$$8.00000	$$0.40559	
$$0.34802	$$-0.38000	$$193.00000	$$170.00000	$$8.00000	$$0.33835	
$$0.33987	$$-0.40000	$$193.00000	$$170.00000	$$8.00000	$$0.29478	
$$0.34921	$$-0.43000	$$193.00000	$$170.00000	$$8.00000	$$0.23884	
$$0.36051	$$-0.46000	$$193.00000	$$170.00000	$$8.00000	$$0.24368	
$$0.36104	$$-0.48000	$$193.00000	$$170.00000	$$8.00000	$$0.22969	
$$0.37267	$$-0.50000	$$193.00000	$$169.00000	$$8.00000	$$0.26197	
$$0.37824	$$-0.51000	$$193.00000	$$169.00000	$$8.00000	$$0.24637	
$$0.40191	$$-0.52000	$$193.00000	$$169.00000	$$8.00000	$$0.23830	
$$0.45249	$$0.00000	$$194.00000	$$167.00000	$$6.00000	$$0.53039	
$$0.51549	$$0.05000	$$194.00000	$$167.00000	$$6.00000	$$0.53685	
$$0.55038	$$0.08000	$$194.00000	$$167.00000	$$6.00000	$$0.54276	
$$0.56809	$$0.11000	$$193.00000	$$170.00000	$$8.00000	$$0.21786	
$$0.56646	$$0.14000	$$193.00000	$$169.00000	$$8.00000	$$0.22378	
$$0.56565	$$0.20000	$$193.00000	$$169.00000	$$8.00000	$$0.26412	
$$0.56525	$$0.23000	$$193.00000	$$169.00000	$$8.00000	$$0.33566	
$$0.56504	$$0.26000	$$193.00000	$$169.00000	$$8.00000	$$0.41689	
$$0.56494	$$0.29000	$$193.00000	$$169.00000	$$8.00000	$$0.49812	
$$0.56489	$$0.32000	$$193.00000	$$169.00000	$$8.00000	$$0.56966	
$$0.56487	$$0.37000	$$193.00000	$$169.00000	$$8.00000	$$0.64443	
$$0.55862	$$0.39000	$$194.00000	$$169.00000	$$8.00000	$$0.49274	
$$0.54004	$$0.42000	$$194.00000	$$169.00000	$$8.00000	$$0.51533	
$$0.52624	$$0.44000	$$194.00000	$$169.00000	$$8.00000	$$0.54599	
$$0.50248	$$0.46000	$$194.00000	$$169.00000	$$8.00000	$$0.57773	
$$0.46982	$$0.46000	$$194.00000	$$169.00000	$$8.00000	$$0.58257	
$$0.44942	$$0.46000	$$194.00000	$$169.00000	$$6.00000	$$0.72028	
$$0.43695	$$0.45000	$$194.00000	$$169.00000	$$6.00000	$$0.71329	
$$0.42772	$$0.45000	$$193.00000	$$170.00000	$$8.00000	$$0.68854	
$$0.42216	$$0.44000	$$193.00000	$$170.00000	$$8.00000	$$0.68101	
$$0.41922	$$0.44000	$$193.00000	$$170.00000	$$8.00000	$$0.64551	
$$0.41775	$$0.43000	$$194.00000	$$169.00000	$$6.00000	$$0.68585	
$$0.41701	$$0.43000	$$193.00000	$$170.00000	$$8.00000	$$0.44432	
$$0.41665	$$0.43000	$$193.00000	$$170.00000	$$8.00000	$$0.38408	
$$0.41646	$$0.42000	$$193.00000	$$170.00000	$$8.00000	$$0.31845	
$$0.41637	$$0.41000	$$193.00000	$$170.00000	$$8.00000	$$0.26036	
$$0.41527	$$0.41000	$$193.00000	$$169.00000	$$8.00000	$$0.29102	
$$0.41472	$$0.40000	$$193.00000	$$169.00000	$$8.00000	$$0.29102	
$$0.41445	$$0.40000	$$193.00000	$$169.00000	$$8.00000	$$0.29747	
$$0.41412	$$0.39000	$$193.00000	$$170.00000	$$8.00000	$$0.30823	
$$0.39717	$$0.38000	$$194.00000	$$167.00000	$$6.00000	$$0.59010	
$$0.37642	$$0.36000	$$193.00000	$$169.00000	$$8.00000	$$0.34804	
$$0.35783	$$0.34000	$$194.00000	$$167.00000	$$6.00000	$$0.60140	
$$0.34104	$$0.32000	$$194.00000	$$167.00000	$$6.00000	$$0.58203	
$$0.33207	$$0.30000	$$194.00000	$$167.00000	$$6.00000	$$0.57934	
$$0.32621	$$0.26000	$$193.00000	$$169.00000	$$8.00000	$$0.35073	
$$0.32731	$$0.23000	$$194.00000	$$167.00000	$$6.00000	$$0.60678	
$$0.32785	$$0.21000	$$193.00000	$$169.00000	$$8.00000	$$0.35449	
$$0.32812	$$0.18000	$$193.00000	$$169.00000	$$8.00000	$$0.36579	
$$0.32826	$$0.16000	$$193.00000	$$169.00000	$$8.00000	$$0.41743	
$$0.32833	$$0.13000	$$193.00000	$$169.00000	$$8.00000	$$0.44056	
$$0.32836	$$0.08000	$$194.00000	$$167.00000	$$6.00000	$$0.77569	
$$0.32838	$$0.06000	$$193.00000	$$169.00000	$$8.00000	$$0.53093	
$$0.33002	$$0.04000	$$194.00000	$$167.00000	$$6.00000	$$0.81119	
$$0.33744	$$0.03000	$$194.00000	$$169.00000	$$8.00000	$$0.35718	
$$0.35157	$$0.01000	$$194.00000	$$167.00000	$$6.00000	$$0.83540	
$$0.37766	$$0.01000	$$194.00000	$$167.00000	$$6.00000	$$0.83808	
$$0.44477	$$0.01000	$$194.00000	$$167.00000	$$6.00000	$$0.83701	
$$0.48289	$$0.03000	$$194.00000	$$169.00000	$$8.00000	$$0.39914	
$$0.49677	$$0.05000	$$194.00000	$$167.00000	$$6.00000	$$0.85476	
$$0.50018	$$0.08000	$$194.00000	$$169.00000	$$8.00000	$$0.42388	
$$0.49848	$$0.12000	$$193.00000	$$169.00000	$$8.00000	$$0.62937	
$$0.49762	$$0.14000	$$194.00000	$$167.00000	$$6.00000	$$0.92846	
$$0.49720	$$0.16000	$$194.00000	$$167.00000	$$6.00000	$$0.94190	
$$0.49698	$$0.19000	$$193.00000	$$169.00000	$$8.00000	$$0.65734	
$$0.49688	$$0.22000	$$194.00000	$$167.00000	$$6.00000	$$1.00000	
