++flow      	++volume    	++position_x	++position_y	++radius    	++average   	
$$0.14049	$$-0.51000	$$179.00000	$$140.00000	$$8.00000	$$0.45378	
$$0.14912	$$-0.57000	$$179.00000	$$140.00000	$$8.00000	$$0.44355	
$$0.16060	$$-0.62000	$$179.00000	$$140.00000	$$8.00000	$$0.43405	
$$0.18548	$$-0.72000	$$179.00000	$$140.00000	$$8.00000	$$0.40848	
$$0.19243	$$-0.76000	$$179.00000	$$140.00000	$$8.00000	$$0.36536	
$$0.19503	$$-0.81000	$$179.00000	$$140.00000	$$8.00000	$$0.34052	
$$0.20689	$$-0.85000	$$179.00000	$$140.00000	$$8.00000	$$0.33760	
$$0.21253	$$-0.90000	$$179.00000	$$142.00000	$$8.00000	$$0.35294	
$$0.21766	$$-0.94000	$$179.00000	$$142.00000	$$8.00000	$$0.37377	
$$0.22946	$$-1.01000	$$179.00000	$$142.00000	$$8.00000	$$0.40921	
$$0.24813	$$-1.05000	$$179.00000	$$142.00000	$$8.00000	$$0.45269	
$$0.28231	$$-1.07000	$$179.00000	$$142.00000	$$8.00000	$$0.49288	
$$0.34277	$$-1.08000	$$179.00000	$$142.00000	$$8.00000	$$0.55535	
$$0.43080	$$0.00000	$$179.00000	$$143.00000	$$8.00000	$$0.62550	
$$0.51707	$$0.03000	$$179.00000	$$142.00000	$$8.00000	$$0.65035	
$$0.57505	$$0.10000	$$179.00000	$$142.00000	$$8.00000	$$0.66423	
$$0.60409	$$0.14000	$$179.00000	$$142.00000	$$8.00000	$$0.75484	
$$0.62365	$$0.18000	$$179.00000	$$142.00000	$$8.00000	$$0.77311	
$$0.64682	$$0.23000	$$175.00000	$$140.00000	$$8.00000	$$0.85824	
$$0.65840	$$0.27000	$$179.00000	$$142.00000	$$8.00000	$$0.82536	
$$0.66155	$$0.31000	$$179.00000	$$142.00000	$$8.00000	$$0.83339	
$$0.66312	$$0.40000	$$179.00000	$$142.00000	$$8.00000	$$0.86262	
$$0.66390	$$0.45000	$$179.00000	$$142.00000	$$8.00000	$$0.85934	
$$0.66351	$$0.50000	$$179.00000	$$142.00000	$$8.00000	$$0.87395	
$$0.66331	$$0.54000	$$179.00000	$$142.00000	$$8.00000	$$0.94045	
$$0.66322	$$0.59000	$$179.00000	$$142.00000	$$8.00000	$$0.89953	
$$0.66317	$$0.68000	$$179.00000	$$142.00000	$$8.00000	$$0.90866	
$$0.66314	$$0.72000	$$179.00000	$$142.00000	$$8.00000	$$0.90793	
$$0.66313	$$0.76000	$$179.00000	$$142.00000	$$8.00000	$$0.88272	
$$0.66101	$$0.81000	$$178.00000	$$142.00000	$$8.00000	$$0.85422	
$$0.65996	$$0.85000	$$178.00000	$$142.00000	$$8.00000	$$0.85568	
$$0.65488	$$0.89000	$$178.00000	$$142.00000	$$8.00000	$$0.81403	
$$0.64320	$$0.96000	$$179.00000	$$142.00000	$$8.00000	$$0.81330	
$$0.63710	$$1.00000	$$178.00000	$$142.00000	$$8.00000	$$0.80965	
$$0.62889	$$1.03000	$$178.00000	$$142.00000	$$8.00000	$$0.77530	
$$0.61761	$$1.07000	$$178.00000	$$142.00000	$$8.00000	$$0.57691	
$$0.60681	$$1.10000	$$178.00000	$$142.00000	$$8.00000	$$0.50128	
$$0.59823	$$1.13000	$$178.00000	$$140.00000	$$8.00000	$$0.44684	
$$0.57803	$$1.17000	$$178.00000	$$142.00000	$$8.00000	$$0.41505	
$$0.55513	$$1.19000	$$178.00000	$$142.00000	$$8.00000	$$0.40482	
$$0.52770	$$1.20000	$$178.00000	$$140.00000	$$8.00000	$$0.40921	
$$0.48969	$$1.21000	$$178.00000	$$142.00000	$$8.00000	$$0.39313	
$$0.44658	$$1.20000	$$178.00000	$$142.00000	$$8.00000	$$0.40044	
$$0.38100	$$1.16000	$$178.00000	$$142.00000	$$8.00000	$$0.40775	
$$0.33982	$$1.14000	$$178.00000	$$142.00000	$$8.00000	$$0.40373	
$$0.31361	$$1.11000	$$178.00000	$$142.00000	$$8.00000	$$0.40848	
$$0.30051	$$1.08000	$$178.00000	$$142.00000	$$8.00000	$$0.41103	
$$0.29396	$$1.05000	$$178.00000	$$142.00000	$$8.00000	$$0.41250	
$$0.29670	$$0.99000	$$178.00000	$$142.00000	$$8.00000	$$0.41359	
$$0.29807	$$0.96000	$$178.00000	$$142.00000	$$8.00000	$$0.41761	
$$0.29876	$$0.93000	$$178.00000	$$142.00000	$$8.00000	$$0.41615	
$$0.29910	$$0.90000	$$178.00000	$$142.00000	$$8.00000	$$0.38107	
$$0.29927	$$0.87000	$$178.00000	$$142.00000	$$8.00000	$$0.37742	
$$0.29936	$$0.83000	$$178.00000	$$142.00000	$$8.00000	$$0.36317	
$$0.29940	$$0.78000	$$178.00000	$$142.00000	$$8.00000	$$0.37413	
$$0.30067	$$0.75000	$$178.00000	$$142.00000	$$8.00000	$$0.36500	
$$0.30130	$$0.73000	$$178.00000	$$140.00000	$$8.00000	$$0.35806	
$$0.30162	$$0.71000	$$178.00000	$$140.00000	$$8.00000	$$0.36427	
$$0.30178	$$0.68000	$$178.00000	$$142.00000	$$8.00000	$$0.40446	
$$0.30185	$$0.66000	$$178.00000	$$140.00000	$$8.00000	$$0.44246	
$$0.30189	$$0.61000	$$178.00000	$$142.00000	$$8.00000	$$0.51224	
$$0.30792	$$0.58000	$$179.00000	$$142.00000	$$8.00000	$$0.55754	
$$0.31805	$$0.56000	$$178.00000	$$142.00000	$$8.00000	$$0.62258	
$$0.35304	$$0.54000	$$178.00000	$$140.00000	$$8.00000	$$0.66569	
$$0.40417	$$0.00000	$$178.00000	$$140.00000	$$8.00000	$$0.69419	
$$0.48812	$$0.04000	$$178.00000	$$140.00000	$$8.00000	$$0.71282	
$$0.55008	$$0.11000	$$178.00000	$$140.00000	$$8.00000	$$0.73292	
$$0.60942	$$0.15000	$$178.00000	$$140.00000	$$8.00000	$$0.79284	
$$0.64302	$$0.20000	$$178.00000	$$140.00000	$$8.00000	$$0.84910	
$$0.66468	$$0.24000	$$178.00000	$$140.00000	$$8.00000	$$0.83778	
$$0.67414	$$0.29000	$$179.00000	$$140.00000	$$8.00000	$$0.84691	
$$0.66941	$$0.39000	$$179.00000	$$142.00000	$$8.00000	$$0.84070	
$$0.66705	$$0.45000	$$179.00000	$$142.00000	$$8.00000	$$0.84509	
$$0.66587	$$0.50000	$$179.00000	$$142.00000	$$8.00000	$$0.86226	
$$0.66527	$$0.55000	$$179.00000	$$142.00000	$$8.00000	$$0.85970	
$$0.66498	$$0.60000	$$179.00000	$$142.00000	$$8.00000	$$0.84216	
$$0.66483	$$0.70000	$$179.00000	$$142.00000	$$8.00000	$$0.82609	
$$0.66257	$$0.74000	$$179.00000	$$142.00000	$$8.00000	$$0.82134	
$$0.64966	$$0.78000	$$179.00000	$$142.00000	$$8.00000	$$0.81330	
$$0.64321	$$0.85000	$$179.00000	$$142.00000	$$8.00000	$$0.81111	
$$0.63998	$$0.89000	$$178.00000	$$142.00000	$$8.00000	$$0.78517	
$$0.63136	$$0.93000	$$178.00000	$$140.00000	$$8.00000	$$0.72561	
$$0.62355	$$0.96000	$$178.00000	$$140.00000	$$8.00000	$$0.56595	
$$0.61213	$$0.99000	$$178.00000	$$140.00000	$$8.00000	$$0.42930	
$$0.59382	$$1.02000	$$179.00000	$$140.00000	$$8.00000	$$0.40153	
$$0.56240	$$1.05000	$$179.00000	$$140.00000	$$8.00000	$$0.37377	
$$0.54119	$$1.07000	$$178.00000	$$140.00000	$$8.00000	$$0.34015	
$$0.51004	$$1.08000	$$178.00000	$$140.00000	$$8.00000	$$0.33687	
$$0.47006	$$1.08000	$$178.00000	$$140.00000	$$8.00000	$$0.34125	
$$0.42564	$$1.06000	$$178.00000	$$140.00000	$$8.00000	$$0.35221	
$$0.38718	$$1.04000	$$178.00000	$$140.00000	$$8.00000	$$0.38692	
$$0.31951	$$0.99000	$$178.00000	$$140.00000	$$8.00000	$$0.40957	
$$0.27517	$$0.95000	$$178.00000	$$140.00000	$$8.00000	$$0.40921	
$$0.25214	$$0.87000	$$176.00000	$$140.00000	$$8.00000	$$0.35623	
$$0.23983	$$0.83000	$$176.00000	$$140.00000	$$8.00000	$$0.32956	
$$0.23809	$$0.79000	$$176.00000	$$140.00000	$$8.00000	$$0.32006	
$$0.23896	$$0.70000	$$176.00000	$$140.00000	$$8.00000	$$0.30252	
$$0.23940	$$0.66000	$$176.00000	$$140.00000	$$8.00000	$$0.29046	
$$0.23962	$$0.62000	$$176.00000	$$140.00000	$$8.00000	$$0.28681	
$$0.23973	$$0.53000	$$176.00000	$$140.00000	$$8.00000	$$0.28681	
$$0.23978	$$0.49000	$$176.00000	$$140.00000	$$8.00000	$$0.27731	
$$0.23981	$$0.41000	$$176.00000	$$140.00000	$$8.00000	$$0.26343	
$$0.24737	$$0.38000	$$176.00000	$$140.00000	$$8.00000	$$0.25466	
$$0.26588	$$0.32000	$$176.00000	$$140.00000	$$8.00000	$$0.27475	
$$0.27771	$$0.29000	$$176.00000	$$140.00000	$$8.00000	$$0.27695	
$$0.28440	$$0.26000	$$176.00000	$$140.00000	$$8.00000	$$0.30179	
$$0.29262	$$0.24000	$$176.00000	$$140.00000	$$8.00000	$$0.38144	
$$0.31044	$$0.19000	$$176.00000	$$140.00000	$$8.00000	$$0.40701	
$$0.34069	$$0.18000	$$176.00000	$$140.00000	$$8.00000	$$0.44720	
$$0.38396	$$0.18000	$$176.00000	$$140.00000	$$8.00000	$$0.49763	
$$0.44651	$$0.00000	$$178.00000	$$140.00000	$$8.00000	$$0.56449	
$$0.49739	$$0.02000	$$178.00000	$$140.00000	$$8.00000	$$0.69565	
$$0.55207	$$0.08000	$$178.00000	$$140.00000	$$8.00000	$$0.70661	
$$0.58929	$$0.12000	$$178.00000	$$140.00000	$$8.00000	$$0.71721	
