++flow      	++volume    	++position_x	++position_y	++radius    	++average   	
$$0.39304	$$-0.25000	$$169.00000	$$143.00000	$$8.00000	$$0.08225	
$$0.41108	$$-0.26000	$$169.00000	$$143.00000	$$8.00000	$$0.09260	
$$0.42593	$$-0.26000	$$169.00000	$$142.00000	$$8.00000	$$0.07189	
$$0.43716	$$-0.26000	$$169.00000	$$142.00000	$$8.00000	$$0.07870	
$$0.51353	$$0.01000	$$169.00000	$$142.00000	$$8.00000	$$0.08491	
$$0.52711	$$0.03000	$$169.00000	$$142.00000	$$8.00000	$$0.08107	
$$0.51900	$$0.05000	$$169.00000	$$142.00000	$$8.00000	$$0.09793	
$$0.50391	$$0.06000	$$170.00000	$$140.00000	$$8.00000	$$0.09083	
$$0.50921	$$0.07000	$$170.00000	$$140.00000	$$8.00000	$$0.08639	
$$0.51325	$$0.08000	$$170.00000	$$140.00000	$$8.00000	$$0.12041	
$$0.51627	$$0.10000	$$172.00000	$$142.00000	$$8.00000	$$0.24793	
$$0.52306	$$0.11000	$$170.00000	$$140.00000	$$8.00000	$$0.19408	
$$0.54087	$$0.14000	$$170.00000	$$140.00000	$$8.00000	$$0.18787	
$$0.54810	$$0.16000	$$170.00000	$$140.00000	$$8.00000	$$0.18195	
$$0.55171	$$0.19000	$$170.00000	$$140.00000	$$8.00000	$$0.16953	
$$0.55352	$$0.22000	$$172.00000	$$140.00000	$$8.00000	$$0.18905	
$$0.55443	$$0.27000	$$169.00000	$$140.00000	$$8.00000	$$0.14379	
$$0.55397	$$0.29000	$$170.00000	$$140.00000	$$8.00000	$$0.12751	
$$0.55375	$$0.31000	$$170.00000	$$140.00000	$$8.00000	$$0.12367	
$$0.55363	$$0.34000	$$170.00000	$$140.00000	$$8.00000	$$0.13077	
$$0.55369	$$0.36000	$$170.00000	$$140.00000	$$8.00000	$$0.13639	
$$0.55372	$$0.41000	$$170.00000	$$140.00000	$$8.00000	$$0.13639	
$$0.55373	$$0.43000	$$170.00000	$$140.00000	$$8.00000	$$0.12811	
$$0.55374	$$0.45000	$$169.00000	$$142.00000	$$8.00000	$$0.13343	
$$0.55374	$$0.47000	$$169.00000	$$142.00000	$$8.00000	$$0.10592	
$$0.55374	$$0.49000	$$170.00000	$$140.00000	$$8.00000	$$0.07367	
$$0.55374	$$0.51000	$$170.00000	$$140.00000	$$8.00000	$$0.08107	
$$0.55374	$$0.57000	$$170.00000	$$140.00000	$$8.00000	$$0.08964	
$$0.55374	$$0.60000	$$170.00000	$$140.00000	$$8.00000	$$0.09615	
$$0.55374	$$0.63000	$$170.00000	$$140.00000	$$8.00000	$$0.11568	
$$0.55374	$$0.64000	$$170.00000	$$140.00000	$$8.00000	$$0.12870	
$$0.55801	$$0.67000	$$169.00000	$$142.00000	$$8.00000	$$0.19911	
$$0.59373	$$0.71000	$$172.00000	$$140.00000	$$8.00000	$$0.21538	
$$0.68945	$$0.83000	$$170.00000	$$140.00000	$$8.00000	$$0.28314	
$$0.74156	$$0.89000	$$172.00000	$$140.00000	$$8.00000	$$0.30917	
$$0.76363	$$0.97000	$$172.00000	$$140.00000	$$8.00000	$$0.32722	
$$0.77191	$$1.04000	$$172.00000	$$140.00000	$$8.00000	$$0.33964	
$$0.77230	$$1.11000	$$172.00000	$$140.00000	$$8.00000	$$0.34408	
$$0.77210	$$1.18000	$$172.00000	$$140.00000	$$8.00000	$$0.36450	
$$0.77201	$$1.33000	$$172.00000	$$140.00000	$$8.00000	$$0.39793	
$$0.77196	$$1.39000	$$172.00000	$$140.00000	$$8.00000	$$0.40444	
$$0.77194	$$1.46000	$$172.00000	$$140.00000	$$8.00000	$$0.41775	
$$0.77192	$$1.52000	$$172.00000	$$140.00000	$$8.00000	$$0.42574	
$$0.77192	$$1.59000	$$172.00000	$$140.00000	$$8.00000	$$0.45799	
$$0.76496	$$1.65000	$$172.00000	$$140.00000	$$8.00000	$$0.47189	
$$0.75308	$$1.77000	$$172.00000	$$140.00000	$$8.00000	$$0.47840	
$$0.74181	$$1.82000	$$173.00000	$$140.00000	$$8.00000	$$0.48136	
$$0.73306	$$1.88000	$$173.00000	$$140.00000	$$8.00000	$$0.50089	
$$0.72794	$$1.93000	$$173.00000	$$140.00000	$$8.00000	$$0.53846	
$$0.71883	$$2.03000	$$172.00000	$$140.00000	$$8.00000	$$0.56420	
$$0.71215	$$2.08000	$$172.00000	$$140.00000	$$8.00000	$$0.58639	
$$0.70749	$$2.14000	$$172.00000	$$140.00000	$$8.00000	$$0.61598	
$$0.69620	$$2.23000	$$172.00000	$$140.00000	$$8.00000	$$0.61923	
$$0.68450	$$2.28000	$$172.00000	$$140.00000	$$8.00000	$$0.62041	
$$0.66777	$$2.32000	$$172.00000	$$140.00000	$$8.00000	$$0.62485	
$$0.65054	$$2.35000	$$172.00000	$$140.00000	$$8.00000	$$0.62515	
$$0.61636	$$2.41000	$$172.00000	$$140.00000	$$8.00000	$$0.62692	
$$0.58656	$$2.44000	$$172.00000	$$140.00000	$$8.00000	$$0.62426	
$$0.55994	$$2.45000	$$172.00000	$$140.00000	$$8.00000	$$0.62663	
$$0.52840	$$2.46000	$$172.00000	$$140.00000	$$8.00000	$$0.62811	
$$0.48690	$$2.47000	$$173.00000	$$140.00000	$$8.00000	$$0.62041	
$$0.45761	$$2.46000	$$173.00000	$$140.00000	$$8.00000	$$0.62751	
$$0.42027	$$2.45000	$$173.00000	$$140.00000	$$8.00000	$$0.62604	
$$0.38769	$$2.43000	$$173.00000	$$140.00000	$$8.00000	$$0.62929	
$$0.35531	$$2.41000	$$173.00000	$$140.00000	$$8.00000	$$0.63047	
$$0.33032	$$2.36000	$$173.00000	$$142.00000	$$8.00000	$$0.63432	
$$0.30295	$$2.33000	$$173.00000	$$142.00000	$$8.00000	$$0.63314	
$$0.27907	$$2.30000	$$173.00000	$$142.00000	$$8.00000	$$0.60503	
$$0.26127	$$2.26000	$$172.00000	$$140.00000	$$8.00000	$$0.48846	
$$0.25236	$$2.23000	$$172.00000	$$140.00000	$$8.00000	$$0.39734	
$$0.24604	$$2.19000	$$173.00000	$$140.00000	$$8.00000	$$0.35947	
$$0.23871	$$2.11000	$$173.00000	$$140.00000	$$8.00000	$$0.31243	
$$0.23633	$$2.07000	$$172.00000	$$142.00000	$$8.00000	$$0.29438	
$$0.23752	$$2.03000	$$172.00000	$$140.00000	$$8.00000	$$0.23639	
$$0.23693	$$1.99000	$$172.00000	$$140.00000	$$8.00000	$$0.20769	
$$0.23663	$$1.95000	$$172.00000	$$140.00000	$$8.00000	$$0.19408	
$$0.23648	$$1.91000	$$172.00000	$$140.00000	$$8.00000	$$0.17249	
$$0.23656	$$1.87000	$$172.00000	$$140.00000	$$8.00000	$$0.16213	
$$0.23659	$$1.79000	$$172.00000	$$140.00000	$$8.00000	$$0.15976	
$$0.23661	$$1.75000	$$169.00000	$$143.00000	$$8.00000	$$0.20118	
$$0.23662	$$1.71000	$$172.00000	$$140.00000	$$8.00000	$$0.13254	
$$0.23663	$$1.63000	$$172.00000	$$140.00000	$$8.00000	$$0.12633	
$$0.23663	$$1.60000	$$172.00000	$$140.00000	$$8.00000	$$0.11982	
$$0.23687	$$1.56000	$$172.00000	$$140.00000	$$8.00000	$$0.12308	
$$0.24004	$$1.52000	$$172.00000	$$140.00000	$$8.00000	$$0.11627	
$$0.24735	$$1.45000	$$172.00000	$$140.00000	$$8.00000	$$0.11716	
$$0.25236	$$1.42000	$$172.00000	$$140.00000	$$8.00000	$$0.11361	
$$0.25540	$$1.39000	$$170.00000	$$140.00000	$$8.00000	$$0.08343	
$$0.25693	$$1.32000	$$170.00000	$$140.00000	$$8.00000	$$0.08609	
$$0.25769	$$1.25000	$$170.00000	$$140.00000	$$8.00000	$$0.08284	
$$0.26284	$$1.22000	$$170.00000	$$140.00000	$$8.00000	$$0.07337	
$$0.27237	$$1.16000	$$170.00000	$$140.00000	$$8.00000	$$0.06864	
$$0.27880	$$1.13000	$$170.00000	$$140.00000	$$8.00000	$$0.07722	
$$0.28821	$$1.11000	$$169.00000	$$140.00000	$$8.00000	$$0.06568	
$$0.30070	$$1.08000	$$167.00000	$$140.00000	$$8.00000	$$0.05355	
$$0.31541	$$1.06000	$$167.00000	$$140.00000	$$8.00000	$$0.06036	
$$0.34017	$$1.03000	$$167.00000	$$140.00000	$$8.00000	$$0.09112	
$$0.35929	$$1.02000	$$167.00000	$$140.00000	$$8.00000	$$0.10325	
$$0.38978	$$1.01000	$$167.00000	$$140.00000	$$8.00000	$$0.12870	
$$0.45885	$$0.02000	$$167.00000	$$140.00000	$$8.00000	$$0.15947	
$$0.51309	$$0.04000	$$167.00000	$$140.00000	$$8.00000	$$0.20089	
$$0.55588	$$0.10000	$$167.00000	$$140.00000	$$8.00000	$$0.23225	
$$0.59332	$$0.14000	$$167.00000	$$140.00000	$$8.00000	$$0.29379	
$$0.61288	$$0.18000	$$167.00000	$$140.00000	$$8.00000	$$0.31805	
$$0.62266	$$0.22000	$$167.00000	$$140.00000	$$8.00000	$$0.35680	
$$0.62755	$$0.29000	$$167.00000	$$140.00000	$$8.00000	$$0.37988	
