++flow      	++volume    	++position_x	++position_y	++radius    	++average   	
$$0.39069	$$-0.40000	$$188.00000	$$157.00000	$$8.00000	$$0.21328	
$$0.39986	$$-0.42000	$$188.00000	$$158.00000	$$8.00000	$$0.19492	
$$0.40276	$$-0.43000	$$187.00000	$$158.00000	$$8.00000	$$0.33855	
$$0.39987	$$-0.43000	$$187.00000	$$157.00000	$$8.00000	$$0.32667	
$$0.40925	$$-0.44000	$$188.00000	$$158.00000	$$8.00000	$$0.19438	
$$0.40693	$$-0.44000	$$188.00000	$$158.00000	$$8.00000	$$0.17819	
$$0.40984	$$-0.45000	$$187.00000	$$157.00000	$$8.00000	$$0.33315	
$$0.40411	$$-0.46000	$$187.00000	$$157.00000	$$8.00000	$$0.33315	
$$0.40789	$$-0.47000	$$187.00000	$$157.00000	$$8.00000	$$0.33045	
$$0.40694	$$-0.48000	$$187.00000	$$157.00000	$$8.00000	$$0.33423	
$$0.40968	$$-0.49000	$$187.00000	$$157.00000	$$8.00000	$$0.34341	
$$0.40922	$$-0.49000	$$188.00000	$$157.00000	$$8.00000	$$0.20896	
$$0.41129	$$-0.50000	$$187.00000	$$157.00000	$$8.00000	$$0.36933	
$$0.41130	$$-0.50000	$$188.00000	$$157.00000	$$8.00000	$$0.23380	
$$0.41229	$$-0.51000	$$187.00000	$$157.00000	$$8.00000	$$0.38985	
$$0.41385	$$-0.51000	$$188.00000	$$157.00000	$$8.00000	$$0.26998	
$$0.41456	$$-0.52000	$$188.00000	$$158.00000	$$8.00000	$$0.30508	
$$0.41500	$$-0.52000	$$188.00000	$$157.00000	$$8.00000	$$0.35853	
$$0.41551	$$-0.52000	$$188.00000	$$157.00000	$$8.00000	$$0.42819	
$$0.41540	$$-0.53000	$$188.00000	$$157.00000	$$8.00000	$$0.57883	
$$0.41716	$$-0.53000	$$188.00000	$$157.00000	$$8.00000	$$0.65767	
$$0.41745	$$-0.54000	$$188.00000	$$158.00000	$$8.00000	$$0.72138	
$$0.42004	$$-0.54000	$$188.00000	$$158.00000	$$8.00000	$$0.74838	
$$0.41866	$$-0.54000	$$188.00000	$$157.00000	$$8.00000	$$0.79968	
$$0.42335	$$-0.54000	$$188.00000	$$158.00000	$$8.00000	$$0.85583	
$$0.42504	$$0.00000	$$188.00000	$$158.00000	$$8.00000	$$0.86123	
$$0.43882	$$0.01000	$$188.00000	$$157.00000	$$8.00000	$$0.87581	
$$0.44943	$$0.01000	$$188.00000	$$158.00000	$$8.00000	$$0.88391	
$$0.46204	$$0.02000	$$188.00000	$$158.00000	$$8.00000	$$0.91577	
$$0.46416	$$0.04000	$$188.00000	$$158.00000	$$8.00000	$$0.92819	
$$0.47165	$$0.05000	$$188.00000	$$158.00000	$$8.00000	$$0.95572	
$$0.46648	$$0.07000	$$188.00000	$$158.00000	$$8.00000	$$0.95950	
$$0.47217	$$0.07000	$$188.00000	$$158.00000	$$8.00000	$$0.97354	
$$0.46529	$$0.08000	$$188.00000	$$158.00000	$$8.00000	$$0.97894	
$$0.46806	$$0.09000	$$188.00000	$$158.00000	$$8.00000	$$0.97462	
$$0.46901	$$0.09000	$$188.00000	$$158.00000	$$8.00000	$$0.98164	
$$0.46868	$$0.10000	$$188.00000	$$158.00000	$$8.00000	$$1.00000	
$$0.46853	$$0.11000	$$188.00000	$$158.00000	$$8.00000	$$1.00000	
$$0.46446	$$0.11000	$$188.00000	$$158.00000	$$8.00000	$$0.98650	
$$0.46077	$$0.11000	$$190.00000	$$158.00000	$$8.00000	$$0.81641	
$$0.45708	$$0.11000	$$190.00000	$$158.00000	$$8.00000	$$0.79536	
$$0.45320	$$0.12000	$$188.00000	$$158.00000	$$8.00000	$$0.93197	
$$0.45188	$$0.12000	$$188.00000	$$158.00000	$$8.00000	$$0.92927	
$$0.44839	$$0.12000	$$188.00000	$$158.00000	$$8.00000	$$0.91307	
$$0.44155	$$0.12000	$$188.00000	$$158.00000	$$8.00000	$$0.89093	
$$0.43999	$$0.11000	$$188.00000	$$158.00000	$$8.00000	$$0.88337	
$$0.43787	$$0.11000	$$188.00000	$$158.00000	$$8.00000	$$0.85205	
$$0.43838	$$0.11000	$$188.00000	$$158.00000	$$8.00000	$$0.79860	
$$0.43415	$$0.11000	$$188.00000	$$158.00000	$$8.00000	$$0.64633	
$$0.42759	$$0.10000	$$188.00000	$$158.00000	$$8.00000	$$0.54644	
$$0.42388	$$0.10000	$$190.00000	$$160.00000	$$8.00000	$$0.25864	
$$0.42195	$$0.10000	$$188.00000	$$158.00000	$$8.00000	$$0.35799	
$$0.42068	$$0.09000	$$190.00000	$$160.00000	$$8.00000	$$0.12419	
$$0.42033	$$0.09000	$$188.00000	$$158.00000	$$8.00000	$$0.28564	
$$0.41962	$$0.08000	$$188.00000	$$158.00000	$$8.00000	$$0.27052	
$$0.41804	$$0.08000	$$188.00000	$$158.00000	$$8.00000	$$0.27376	
$$0.41579	$$0.07000	$$188.00000	$$158.00000	$$8.00000	$$0.25594	
$$0.41399	$$0.07000	$$188.00000	$$158.00000	$$8.00000	$$0.24082	
$$0.40943	$$0.06000	$$188.00000	$$158.00000	$$8.00000	$$0.22084	
$$0.40306	$$0.05000	$$188.00000	$$158.00000	$$8.00000	$$0.20248	
$$0.39705	$$0.03000	$$188.00000	$$158.00000	$$8.00000	$$0.17657	
$$0.39046	$$0.02000	$$188.00000	$$158.00000	$$8.00000	$$0.15389	
$$0.38623	$$0.01000	$$188.00000	$$158.00000	$$8.00000	$$0.15281	
$$0.38374	$$-0.00000	$$188.00000	$$158.00000	$$8.00000	$$0.15281	
$$0.38260	$$-0.03000	$$188.00000	$$158.00000	$$8.00000	$$0.17063	
$$0.38200	$$-0.04000	$$188.00000	$$158.00000	$$8.00000	$$0.15281	
$$0.38188	$$-0.05000	$$188.00000	$$158.00000	$$8.00000	$$0.15281	
$$0.38213	$$-0.06000	$$188.00000	$$158.00000	$$8.00000	$$0.16523	
$$0.38211	$$-0.07000	$$188.00000	$$158.00000	$$8.00000	$$0.16469	
$$0.38222	$$-0.08000	$$188.00000	$$158.00000	$$8.00000	$$0.16199	
$$0.38217	$$-0.09000	$$188.00000	$$158.00000	$$8.00000	$$0.16469	
$$0.38220	$$-0.10000	$$188.00000	$$158.00000	$$8.00000	$$0.15011	
$$0.38267	$$-0.12000	$$188.00000	$$158.00000	$$8.00000	$$0.15389	
$$0.38418	$$-0.13000	$$188.00000	$$158.00000	$$8.00000	$$0.15713	
$$0.38626	$$-0.14000	$$188.00000	$$158.00000	$$8.00000	$$0.18844	
$$0.38829	$$-0.15000	$$188.00000	$$158.00000	$$8.00000	$$0.21868	
$$0.39010	$$-0.16000	$$188.00000	$$158.00000	$$8.00000	$$0.24676	
$$0.39391	$$-0.18000	$$188.00000	$$158.00000	$$8.00000	$$0.27538	
$$0.39869	$$-0.18000	$$188.00000	$$158.00000	$$8.00000	$$0.27322	
$$0.40223	$$-0.19000	$$188.00000	$$158.00000	$$8.00000	$$0.29428	
$$0.40493	$$-0.19000	$$188.00000	$$158.00000	$$8.00000	$$0.31048	
$$0.40758	$$-0.20000	$$188.00000	$$158.00000	$$8.00000	$$0.32127	
