++flow      	++volume    	++position_x	++position_y	++radius    	++average   	
$$0.35176	$$-0.51000	$$190.00000	$$172.00000	$$8.00000	$$0.26003	
$$0.23505	$$-0.58000	$$190.00000	$$172.00000	$$8.00000	$$0.35016	
$$0.27836	$$-0.65000	$$190.00000	$$172.00000	$$8.00000	$$0.39719	
$$0.24874	$$-0.68000	$$190.00000	$$172.00000	$$8.00000	$$0.43684	
$$0.28244	$$-0.72000	$$191.00000	$$172.00000	$$8.00000	$$0.42831	
$$0.27250	$$-0.75000	$$191.00000	$$172.00000	$$8.00000	$$0.44929	
$$0.31472	$$-0.82000	$$191.00000	$$172.00000	$$8.00000	$$0.46680	
$$0.45654	$$-0.85000	$$191.00000	$$172.00000	$$8.00000	$$0.50784	
$$0.58431	$$-0.88000	$$193.00000	$$172.00000	$$8.00000	$$0.43107	
$$0.62908	$$-0.91000	$$191.00000	$$172.00000	$$8.00000	$$0.53573	
$$0.66439	$$-0.93000	$$193.00000	$$172.00000	$$8.00000	$$0.46542	
$$0.63820	$$-0.96000	$$193.00000	$$170.00000	$$8.00000	$$0.59152	
$$0.68038	$$0.00000	$$193.00000	$$170.00000	$$8.00000	$$0.60512	
$$0.65372	$$0.04000	$$193.00000	$$172.00000	$$8.00000	$$0.54103	
$$0.65400	$$0.07000	$$193.00000	$$172.00000	$$8.00000	$$0.54288	
$$0.65339	$$0.14000	$$193.00000	$$172.00000	$$8.00000	$$0.56362	
$$0.65395	$$0.23000	$$194.00000	$$170.00000	$$8.00000	$$0.57515	
$$0.65372	$$0.27000	$$194.00000	$$170.00000	$$8.00000	$$0.59129	
$$0.65251	$$0.31000	$$194.00000	$$170.00000	$$8.00000	$$0.59405	
$$0.64952	$$0.41000	$$194.00000	$$170.00000	$$8.00000	$$0.58045	
$$0.64869	$$0.45000	$$194.00000	$$170.00000	$$8.00000	$$0.55279	
$$0.64568	$$0.50000	$$194.00000	$$170.00000	$$8.00000	$$0.43753	
$$0.63594	$$0.59000	$$194.00000	$$170.00000	$$8.00000	$$0.30867	
$$0.61366	$$0.64000	$$194.00000	$$170.00000	$$8.00000	$$0.22245	
$$0.58051	$$0.68000	$$194.00000	$$170.00000	$$8.00000	$$0.14246	
$$0.51966	$$0.72000	$$194.00000	$$170.00000	$$8.00000	$$0.10604	
$$0.45240	$$0.80000	$$194.00000	$$170.00000	$$8.00000	$$0.06501	
$$0.40168	$$0.85000	$$194.00000	$$170.00000	$$8.00000	$$0.04011	
$$0.35758	$$0.89000	$$193.00000	$$170.00000	$$8.00000	$$0.07792	
$$0.31877	$$0.93000	$$193.00000	$$170.00000	$$8.00000	$$0.04633	
$$0.28002	$$1.00000	$$191.00000	$$170.00000	$$8.00000	$$0.13900	
$$0.25346	$$1.04000	$$191.00000	$$170.00000	$$8.00000	$$0.13370	
