++flow      	++volume    	++position_x	++position_y	++radius    	++average   	
$$0.39497	$$-0.83000	$$190.00000	$$158.00000	$$8.00000	$$0.23724	
$$0.39620	$$-0.84000	$$188.00000	$$158.00000	$$8.00000	$$0.30437	
$$0.39600	$$-0.85000	$$188.00000	$$158.00000	$$8.00000	$$0.35540	
$$0.39696	$$-0.86000	$$188.00000	$$160.00000	$$8.00000	$$0.33103	
$$0.40607	$$-0.86000	$$188.00000	$$158.00000	$$8.00000	$$0.35816	
$$0.40396	$$-0.87000	$$188.00000	$$158.00000	$$8.00000	$$0.35770	
$$0.40445	$$-0.87000	$$188.00000	$$160.00000	$$8.00000	$$0.32598	
$$0.40481	$$-0.88000	$$188.00000	$$160.00000	$$8.00000	$$0.32736	
$$0.40811	$$-0.89000	$$188.00000	$$158.00000	$$8.00000	$$0.37517	
$$0.40827	$$-0.89000	$$190.00000	$$158.00000	$$8.00000	$$0.29103	
$$0.41087	$$-0.90000	$$190.00000	$$158.00000	$$8.00000	$$0.27678	
$$0.40997	$$-0.90000	$$188.00000	$$158.00000	$$8.00000	$$0.36092	
$$0.41158	$$-0.91000	$$190.00000	$$158.00000	$$8.00000	$$0.28092	
$$0.41102	$$-0.91000	$$188.00000	$$158.00000	$$8.00000	$$0.37839	
$$0.41283	$$-0.92000	$$190.00000	$$158.00000	$$8.00000	$$0.33333	
$$0.41259	$$-0.93000	$$188.00000	$$158.00000	$$8.00000	$$0.45333	
$$0.41362	$$-0.93000	$$188.00000	$$158.00000	$$8.00000	$$0.49379	
$$0.41357	$$-0.94000	$$190.00000	$$158.00000	$$8.00000	$$0.45977	
$$0.41392	$$-0.94000	$$190.00000	$$158.00000	$$8.00000	$$0.50161	
$$0.41398	$$-0.95000	$$188.00000	$$158.00000	$$8.00000	$$0.57701	
$$0.41386	$$-0.95000	$$190.00000	$$158.00000	$$8.00000	$$0.59816	
$$0.41422	$$-0.96000	$$188.00000	$$158.00000	$$8.00000	$$0.68092	
$$0.41383	$$-0.96000	$$188.00000	$$158.00000	$$8.00000	$$0.74483	
$$0.41611	$$-0.96000	$$188.00000	$$157.00000	$$8.00000	$$0.74391	
$$0.41812	$$-0.97000	$$188.00000	$$158.00000	$$8.00000	$$0.75770	
$$0.42070	$$-0.97000	$$188.00000	$$157.00000	$$8.00000	$$0.81885	
$$0.42207	$$-0.97000	$$188.00000	$$158.00000	$$8.00000	$$0.82621	
$$0.42746	$$-0.98000	$$188.00000	$$160.00000	$$8.00000	$$0.85655	
$$0.43343	$$0.00000	$$188.00000	$$158.00000	$$8.00000	$$0.88690	
$$0.44982	$$0.02000	$$188.00000	$$158.00000	$$8.00000	$$0.89149	
$$0.46030	$$0.02000	$$188.00000	$$158.00000	$$8.00000	$$0.92506	
$$0.46819	$$0.03000	$$188.00000	$$158.00000	$$8.00000	$$0.96092	
$$0.46898	$$0.04000	$$188.00000	$$158.00000	$$8.00000	$$0.97931	
$$0.47334	$$0.06000	$$188.00000	$$158.00000	$$8.00000	$$0.98115	
$$0.47778	$$0.06000	$$188.00000	$$158.00000	$$8.00000	$$0.99678	
$$0.48247	$$0.09000	$$188.00000	$$158.00000	$$8.00000	$$1.00000	
$$0.47835	$$0.10000	$$188.00000	$$158.00000	$$8.00000	$$0.98851	
$$0.48023	$$0.11000	$$188.00000	$$158.00000	$$8.00000	$$0.96184	
$$0.47694	$$0.12000	$$188.00000	$$158.00000	$$8.00000	$$0.96184	
$$0.47829	$$0.14000	$$188.00000	$$158.00000	$$8.00000	$$0.94529	
$$0.47898	$$0.16000	$$188.00000	$$158.00000	$$8.00000	$$0.95494	
$$0.47724	$$0.18000	$$188.00000	$$158.00000	$$8.00000	$$0.94207	
$$0.47839	$$0.18000	$$188.00000	$$158.00000	$$8.00000	$$0.95678	
$$0.47555	$$0.20000	$$188.00000	$$158.00000	$$8.00000	$$0.96138	
$$0.47723	$$0.20000	$$188.00000	$$158.00000	$$8.00000	$$0.95126	
$$0.47525	$$0.22000	$$188.00000	$$158.00000	$$8.00000	$$0.94483	
$$0.47666	$$0.22000	$$188.00000	$$158.00000	$$8.00000	$$0.95448	
$$0.47542	$$0.24000	$$188.00000	$$158.00000	$$8.00000	$$0.93471	
$$0.47624	$$0.25000	$$188.00000	$$158.00000	$$8.00000	$$0.91954	
$$0.47579	$$0.25000	$$188.00000	$$158.00000	$$8.00000	$$0.92368	
$$0.47202	$$0.26000	$$188.00000	$$158.00000	$$8.00000	$$0.92506	
$$0.46933	$$0.26000	$$188.00000	$$158.00000	$$8.00000	$$0.91816	
$$0.46413	$$0.26000	$$188.00000	$$158.00000	$$8.00000	$$0.88368	
$$0.46111	$$0.27000	$$188.00000	$$158.00000	$$8.00000	$$0.85701	
$$0.45907	$$0.27000	$$188.00000	$$158.00000	$$8.00000	$$0.81287	
$$0.45895	$$0.27000	$$188.00000	$$158.00000	$$8.00000	$$0.80092	
$$0.45659	$$0.27000	$$188.00000	$$158.00000	$$8.00000	$$0.76644	
$$0.45006	$$0.27000	$$188.00000	$$158.00000	$$8.00000	$$0.74713	
$$0.44371	$$0.27000	$$190.00000	$$158.00000	$$8.00000	$$0.63908	
$$0.44080	$$0.26000	$$190.00000	$$158.00000	$$8.00000	$$0.63586	
$$0.43917	$$0.26000	$$190.00000	$$158.00000	$$8.00000	$$0.57425	
$$0.43517	$$0.26000	$$188.00000	$$158.00000	$$8.00000	$$0.53241	
$$0.43163	$$0.25000	$$190.00000	$$160.00000	$$8.00000	$$0.41839	
$$0.42877	$$0.25000	$$190.00000	$$160.00000	$$8.00000	$$0.32046	
$$0.42539	$$0.25000	$$190.00000	$$158.00000	$$8.00000	$$0.28414	
$$0.42263	$$0.24000	$$190.00000	$$158.00000	$$8.00000	$$0.24874	
$$0.42068	$$0.23000	$$190.00000	$$160.00000	$$8.00000	$$0.20598	
$$0.41877	$$0.23000	$$190.00000	$$160.00000	$$8.00000	$$0.18667	
$$0.41804	$$0.22000	$$190.00000	$$158.00000	$$8.00000	$$0.17149	
$$0.41729	$$0.22000	$$190.00000	$$160.00000	$$8.00000	$$0.16552	
$$0.41698	$$0.21000	$$190.00000	$$160.00000	$$8.00000	$$0.16368	
$$0.41647	$$0.21000	$$190.00000	$$158.00000	$$8.00000	$$0.15770	
$$0.41485	$$0.20000	$$190.00000	$$158.00000	$$8.00000	$$0.13931	
$$0.41349	$$0.20000	$$190.00000	$$158.00000	$$8.00000	$$0.13793	
$$0.41248	$$0.18000	$$190.00000	$$158.00000	$$8.00000	$$0.15126	
$$0.41217	$$0.18000	$$190.00000	$$158.00000	$$8.00000	$$0.15770	
$$0.41105	$$0.17000	$$190.00000	$$160.00000	$$8.00000	$$0.14483	
$$0.40979	$$0.16000	$$190.00000	$$160.00000	$$8.00000	$$0.13517	
$$0.40832	$$0.15000	$$190.00000	$$158.00000	$$8.00000	$$0.13241	
$$0.40671	$$0.14000	$$190.00000	$$158.00000	$$8.00000	$$0.13471	
$$0.40433	$$0.11000	$$190.00000	$$158.00000	$$8.00000	$$0.12552	
$$0.39883	$$0.10000	$$190.00000	$$158.00000	$$8.00000	$$0.12368	
$$0.39300	$$0.09000	$$190.00000	$$158.00000	$$8.00000	$$0.13655	
$$0.39035	$$0.08000	$$190.00000	$$158.00000	$$8.00000	$$0.14437	
$$0.38932	$$0.07000	$$190.00000	$$158.00000	$$8.00000	$$0.15586	
$$0.38851	$$0.06000	$$190.00000	$$158.00000	$$8.00000	$$0.15356	
$$0.38829	$$0.04000	$$190.00000	$$158.00000	$$8.00000	$$0.17471	
$$0.38798	$$0.03000	$$190.00000	$$160.00000	$$8.00000	$$0.13655	
$$0.38798	$$0.02000	$$190.00000	$$158.00000	$$8.00000	$$0.18483	
$$0.38801	$$0.01000	$$190.00000	$$158.00000	$$8.00000	$$0.17471	
$$0.38805	$$-0.00000	$$190.00000	$$158.00000	$$8.00000	$$0.18253	
$$0.38805	$$-0.01000	$$190.00000	$$158.00000	$$8.00000	$$0.17977	
$$0.38802	$$-0.02000	$$190.00000	$$158.00000	$$8.00000	$$0.18391	
$$0.38805	$$-0.03000	$$190.00000	$$158.00000	$$8.00000	$$0.18253	
$$0.38801	$$-0.04000	$$190.00000	$$158.00000	$$8.00000	$$0.19310	
$$0.38805	$$-0.06000	$$190.00000	$$158.00000	$$8.00000	$$0.19724	
$$0.38801	$$-0.06000	$$190.00000	$$158.00000	$$8.00000	$$0.19770	
$$0.38804	$$-0.07000	$$190.00000	$$158.00000	$$8.00000	$$0.20230	
$$0.38802	$$-0.08000	$$190.00000	$$158.00000	$$8.00000	$$0.21655	
$$0.38803	$$-0.08000	$$190.00000	$$158.00000	$$8.00000	$$0.20966	
$$0.38803	$$-0.09000	$$190.00000	$$158.00000	$$8.00000	$$0.22759	
$$0.38803	$$-0.11000	$$190.00000	$$158.00000	$$8.00000	$$0.22391	
$$0.38802	$$-0.13000	$$190.00000	$$160.00000	$$8.00000	$$0.20828	
$$0.38806	$$-0.14000	$$190.00000	$$158.00000	$$8.00000	$$0.23540	
$$0.38798	$$-0.15000	$$190.00000	$$158.00000	$$8.00000	$$0.23172	
$$0.38812	$$-0.15000	$$188.00000	$$158.00000	$$8.00000	$$0.29563	
$$0.38789	$$-0.17000	$$190.00000	$$158.00000	$$8.00000	$$0.21425	
$$0.38825	$$-0.17000	$$190.00000	$$158.00000	$$8.00000	$$0.21885	
$$0.38769	$$-0.18000	$$190.00000	$$158.00000	$$8.00000	$$0.20736	
$$0.38870	$$-0.18000	$$190.00000	$$158.00000	$$8.00000	$$0.25103	
$$0.39447	$$-0.19000	$$190.00000	$$158.00000	$$8.00000	$$0.24782	
$$0.39718	$$-0.20000	$$190.00000	$$158.00000	$$8.00000	$$0.23862	
$$0.39851	$$-0.20000	$$190.00000	$$158.00000	$$8.00000	$$0.24184	
$$0.39956	$$-0.22000	$$190.00000	$$158.00000	$$8.00000	$$0.22575	
$$0.39964	$$-0.22000	$$190.00000	$$158.00000	$$8.00000	$$0.22207	
$$0.40024	$$-0.23000	$$190.00000	$$158.00000	$$8.00000	$$0.22851	
$$0.39998	$$-0.23000	$$190.00000	$$158.00000	$$8.00000	$$0.23586	
$$0.40041	$$-0.24000	$$190.00000	$$158.00000	$$8.00000	$$0.23218	
$$0.40012	$$-0.24000	$$190.00000	$$158.00000	$$8.00000	$$0.26253	
$$0.40040	$$-0.25000	$$188.00000	$$158.00000	$$8.00000	$$0.31632	
$$0.40046	$$-0.26000	$$188.00000	$$158.00000	$$8.00000	$$0.31770	
$$0.40089	$$-0.26000	$$188.00000	$$158.00000	$$8.00000	$$0.32138	
$$0.40245	$$-0.27000	$$188.00000	$$158.00000	$$8.00000	$$0.30529	
$$0.40453	$$-0.28000	$$188.00000	$$158.00000	$$8.00000	$$0.32184	
$$0.40617	$$-0.29000	$$188.00000	$$158.00000	$$8.00000	$$0.32046	
$$0.40621	$$-0.30000	$$188.00000	$$158.00000	$$8.00000	$$0.33379	
