++flow      	++volume    	++average   	++position_x	++position_y	++radius    	
$$-43.96000	$$0.43000	$$0.83208	$$202.00000	$$167.00000	$$6.00000	
$$-40.50000	$$0.41000	$$0.82945	$$202.00000	$$167.00000	$$6.00000	
$$-44.95000	$$0.35000	$$0.79108	$$202.00000	$$167.00000	$$6.00000	
$$-45.81000	$$0.32000	$$0.77993	$$202.00000	$$167.00000	$$6.00000	
$$-46.90000	$$0.26000	$$0.77993	$$202.00000	$$167.00000	$$6.00000	
$$-43.21000	$$0.23000	$$0.80649	$$202.00000	$$167.00000	$$6.00000	
$$-16.88000	$$0.19000	$$0.80387	$$202.00000	$$167.00000	$$6.00000	
$$36.89000	$$0.02000	$$0.79042	$$202.00000	$$167.00000	$$6.00000	
$$47.08000	$$0.06000	$$0.71335	$$202.00000	$$167.00000	$$6.00000	
$$53.87000	$$0.13000	$$0.44736	$$202.00000	$$167.00000	$$6.00000	
$$53.58000	$$0.16000	$$0.27386	$$202.00000	$$167.00000	$$8.00000	
$$60.48000	$$0.24000	$$0.20761	$$202.00000	$$167.00000	$$8.00000	
$$58.36000	$$0.28000	$$0.17186	$$202.00000	$$167.00000	$$8.00000	
$$58.56000	$$0.36000	$$0.15120	$$202.00000	$$167.00000	$$8.00000	
$$59.96000	$$0.40000	$$0.06756	$$202.00000	$$169.00000	$$8.00000	
$$54.68000	$$0.44000	$$0.04985	$$202.00000	$$169.00000	$$8.00000	
$$52.25000	$$0.47000	$$0.03805	$$202.00000	$$169.00000	$$8.00000	
$$52.08000	$$0.54000	$$nan		$$nan		$$nan		$$nan		
$$49.33000	$$0.57000	$$nan		$$nan		$$nan		$$nan		
