++flow      	++volume    	++average   	++position_x	++position_y	++radius    	
$$-29.92000	$$-0.04000	$$0.08744	$$179.00000	$$142.00000	$$8.00000	
$$-50.50000	$$-0.07000	$$0.09993	$$179.00000	$$142.00000	$$8.00000	
$$-86.90000	$$-0.18000	$$0.10454	$$179.00000	$$142.00000	$$8.00000	
$$-97.27000	$$-0.24000	$$0.11769	$$179.00000	$$142.00000	$$8.00000	
$$-117.05000	$$-0.39000	$$0.12426	$$179.00000	$$142.00000	$$8.00000	
$$-120.28000	$$-0.47000	$$0.13116	$$179.00000	$$142.00000	$$8.00000	
$$-120.33000	$$-0.55000	$$0.13314	$$179.00000	$$142.00000	$$8.00000	
$$-122.10000	$$-0.63000	$$0.14629	$$179.00000	$$140.00000	$$8.00000	
$$-122.08000	$$-0.79000	$$0.13675	$$179.00000	$$142.00000	$$8.00000	
$$-123.12000	$$-0.88000	$$0.16305	$$179.00000	$$142.00000	$$8.00000	
$$-124.26000	$$-0.96000	$$0.19231	$$179.00000	$$142.00000	$$8.00000	
$$-124.26000	$$-0.96000	$$0.27219	$$179.00000	$$142.00000	$$8.00000	
$$-124.56000	$$-1.21000	$$0.37771	$$179.00000	$$142.00000	$$8.00000	
$$-121.74000	$$-1.29000	$$0.47272	$$179.00000	$$142.00000	$$8.00000	
$$-116.72000	$$-1.37000	$$0.55851	$$179.00000	$$142.00000	$$8.00000	
$$-110.77000	$$-1.44000	$$0.65450	$$179.00000	$$142.00000	$$8.00000	
$$-105.94000	$$-1.51000	$$0.76660	$$181.00000	$$142.00000	$$8.00000	
$$-103.20000	$$-1.58000	$$0.81295	$$181.00000	$$142.00000	$$8.00000	
$$-104.68000	$$-1.72000	$$0.85536	$$181.00000	$$142.00000	$$8.00000	
$$-106.17000	$$-1.79000	$$0.90105	$$181.00000	$$142.00000	$$8.00000	
$$-101.36000	$$-1.86000	$$0.92373	$$181.00000	$$142.00000	$$8.00000	
$$-95.12000	$$-1.92000	$$0.92143	$$181.00000	$$142.00000	$$8.00000	
$$-88.73000	$$-1.98000	$$0.96318	$$182.00000	$$142.00000	$$8.00000	
$$-82.93000	$$-2.04000	$$0.96811	$$182.00000	$$142.00000	$$8.00000	
$$-71.80000	$$-2.13000	$$0.97041	$$182.00000	$$142.00000	$$8.00000	
$$-66.70000	$$-2.18000	$$0.92242	$$182.00000	$$142.00000	$$8.00000	
$$-64.34000	$$-2.22000	$$0.92604	$$182.00000	$$142.00000	$$8.00000	
$$-61.92000	$$-2.26000	$$0.91453	$$182.00000	$$142.00000	$$8.00000	
$$-56.96000	$$-2.30000	$$0.89152	$$182.00000	$$142.00000	$$8.00000	
$$-49.54000	$$-2.33000	$$0.75049	$$182.00000	$$142.00000	$$8.00000	
$$-35.86000	$$-2.38000	$$0.29750	$$182.00000	$$142.00000	$$8.00000	
$$-36.74000	$$-2.41000	$$0.08514	$$182.00000	$$142.00000	$$8.00000	
$$-39.71000	$$-2.44000	$$0.01578	$$182.00000	$$142.00000	$$8.00000	
$$-33.79000	$$-2.46000	$$0.00592	$$182.00000	$$142.00000	$$8.00000	
$$-25.68000	$$-2.48000	$$0.02367	$$182.00000	$$142.00000	$$8.00000	
$$-2.52000	$$-2.49000	$$0.05030	$$182.00000	$$142.00000	$$8.00000	
$$17.22000	$$0.00000	$$0.06575	$$182.00000	$$142.00000	$$8.00000	
$$34.82000	$$0.02000	$$0.07627	$$182.00000	$$142.00000	$$8.00000	
$$69.22000	$$0.07000	$$0.10519	$$182.00000	$$142.00000	$$8.00000	
$$105.37000	$$0.14000	$$0.09336	$$181.00000	$$142.00000	$$8.00000	
$$131.35000	$$0.23000	$$0.10322	$$181.00000	$$142.00000	$$8.00000	
$$140.16000	$$0.41000	$$0.10519	$$181.00000	$$142.00000	$$8.00000	
$$155.77000	$$0.52000	$$0.11210	$$181.00000	$$142.00000	$$8.00000	
$$158.41000	$$0.62000	$$0.12525	$$181.00000	$$142.00000	$$8.00000	
$$157.26000	$$0.83000	$$0.06509	$$179.00000	$$140.00000	$$8.00000	
$$150.30000	$$1.04000	$$0.06542	$$179.00000	$$140.00000	$$8.00000	
$$142.83000	$$1.13000	$$0.06082	$$179.00000	$$140.00000	$$8.00000	
$$135.28000	$$1.22000	$$0.07068	$$179.00000	$$140.00000	$$8.00000	
$$119.66000	$$1.39000	$$0.09566	$$179.00000	$$140.00000	$$8.00000	
$$107.04000	$$1.46000	$$0.20151	$$179.00000	$$140.00000	$$8.00000	
$$102.08000	$$1.53000	$$0.36851	$$181.00000	$$142.00000	$$8.00000	
$$98.56000	$$1.59000	$$0.45661	$$181.00000	$$142.00000	$$8.00000	
$$88.11000	$$1.71000	$$0.55358	$$181.00000	$$142.00000	$$8.00000	
$$63.08000	$$1.80000	$$0.61440	$$181.00000	$$142.00000	$$8.00000	
$$44.59000	$$1.83000	$$0.65680	$$181.00000	$$142.00000	$$8.00000	
$$-42.68000	$$1.80000	$$0.75247	$$182.00000	$$142.00000	$$8.00000	
$$-65.31000	$$1.75000	$$0.75805	$$181.00000	$$142.00000	$$8.00000	
$$-72.73000	$$1.66000	$$0.82117	$$182.00000	$$142.00000	$$8.00000	
$$-76.54000	$$1.61000	$$0.87738	$$182.00000	$$142.00000	$$8.00000	
$$-89.89000	$$1.49000	$$0.88692	$$182.00000	$$142.00000	$$8.00000	
$$-95.35000	$$1.43000	$$0.88626	$$182.00000	$$142.00000	$$8.00000	
$$-101.92000	$$1.30000	$$0.89546	$$182.00000	$$142.00000	$$8.00000	
$$-107.11000	$$1.22000	$$0.90039	$$182.00000	$$142.00000	$$8.00000	
$$-110.58000	$$1.15000	$$0.88922	$$182.00000	$$142.00000	$$8.00000	
$$-109.11000	$$1.00000	$$0.72025	$$182.00000	$$142.00000	$$8.00000	
$$-106.55000	$$0.93000	$$0.35240	$$182.00000	$$142.00000	$$8.00000	
$$-105.87000	$$0.86000	$$0.04405	$$181.00000	$$142.00000	$$8.00000	
$$-104.22000	$$0.79000	$$0.02170	$$182.00000	$$143.00000	$$8.00000	
$$-102.80000	$$0.72000	$$0.00000	$$181.00000	$$142.00000	$$8.00000	
$$-99.80000	$$0.66000	$$0.02465	$$181.00000	$$142.00000	$$8.00000	
$$-87.04000	$$0.54000	$$0.05687	$$181.00000	$$142.00000	$$8.00000	
$$-63.78000	$$0.50000	$$0.07922	$$181.00000	$$142.00000	$$8.00000	
$$-16.58000	$$0.48000	$$0.10684	$$181.00000	$$143.00000	$$8.00000	
$$52.10000	$$0.00000	$$0.11538	$$181.00000	$$143.00000	$$8.00000	
$$81.01000	$$0.05000	$$0.12985	$$181.00000	$$143.00000	$$8.00000	
$$102.84000	$$0.12000	$$0.06312	$$179.00000	$$143.00000	$$6.00000	
$$150.23000	$$0.32000	$$0.10848	$$179.00000	$$143.00000	$$8.00000	
$$151.50000	$$0.42000	$$0.10092	$$179.00000	$$143.00000	$$8.00000	
$$147.98000	$$0.52000	$$0.11243	$$179.00000	$$142.00000	$$8.00000	
$$144.47000	$$0.61000	$$0.11440	$$179.00000	$$142.00000	$$8.00000	
$$147.21000	$$0.71000	$$0.12821	$$179.00000	$$142.00000	$$8.00000	
$$142.30000	$$0.81000	$$0.15713	$$179.00000	$$142.00000	$$8.00000	
$$136.21000	$$0.99000	$$0.20381	$$181.00000	$$143.00000	$$8.00000	
$$132.47000	$$1.08000	$$0.25378	$$181.00000	$$143.00000	$$8.00000	
$$126.15000	$$1.16000	$$0.37245	$$181.00000	$$143.00000	$$8.00000	
$$119.86000	$$1.24000	$$0.45759	$$181.00000	$$143.00000	$$8.00000	
$$110.68000	$$1.32000	$$0.54865	$$181.00000	$$143.00000	$$8.00000	
$$96.46000	$$1.38000	$$0.60256	$$181.00000	$$143.00000	$$8.00000	
$$57.82000	$$1.47000	$$0.67357	$$181.00000	$$142.00000	$$8.00000	
$$30.27000	$$1.49000	$$0.71631	$$181.00000	$$142.00000	$$8.00000	
$$-18.14000	$$1.48000	$$0.80375	$$181.00000	$$142.00000	$$8.00000	
$$-36.06000	$$1.46000	$$0.83728	$$181.00000	$$142.00000	$$8.00000	
$$-47.77000	$$1.43000	$$0.82939	$$179.00000	$$142.00000	$$8.00000	
$$-78.41000	$$1.33000	$$0.86686	$$179.00000	$$142.00000	$$8.00000	
$$-83.64000	$$1.27000	$$0.89053	$$179.00000	$$142.00000	$$8.00000	
$$-88.20000	$$1.21000	$$0.98718	$$181.00000	$$142.00000	$$8.00000	
$$-90.30000	$$1.15000	$$0.93327	$$179.00000	$$142.00000	$$8.00000	
$$-95.34000	$$1.09000	$$0.92571	$$179.00000	$$142.00000	$$8.00000	
$$-95.59000	$$1.02000	$$0.96910	$$179.00000	$$142.00000	$$8.00000	
$$-91.58000	$$0.90000	$$0.98422	$$179.00000	$$140.00000	$$8.00000	
$$-90.09000	$$0.84000	$$0.98981	$$179.00000	$$140.00000	$$8.00000	
$$-85.89000	$$0.78000	$$0.97732	$$179.00000	$$142.00000	$$8.00000	
$$-81.30000	$$0.73000	$$0.78107	$$179.00000	$$142.00000	$$8.00000	
$$-75.36000	$$0.68000	$$0.39645	$$179.00000	$$142.00000	$$8.00000	
$$-60.35000	$$0.59000	$$0.18212	$$179.00000	$$142.00000	$$8.00000	
$$-45.44000	$$0.53000	$$0.06345	$$179.00000	$$142.00000	$$8.00000	
$$-31.32000	$$0.51000	$$0.04504	$$179.00000	$$142.00000	$$8.00000	
$$-9.01000	$$0.50000	$$0.07364	$$179.00000	$$143.00000	$$8.00000	
$$26.08000	$$0.00000	$$0.08416	$$179.00000	$$142.00000	$$8.00000	
$$63.31000	$$0.04000	$$0.10026	$$179.00000	$$142.00000	$$8.00000	
$$85.96000	$$0.10000	$$0.09599	$$179.00000	$$142.00000	$$8.00000	
$$108.02000	$$0.17000	$$0.10421	$$179.00000	$$142.00000	$$8.00000	
$$122.23000	$$0.25000	$$0.10125	$$179.00000	$$142.00000	$$8.00000	
$$130.48000	$$0.34000	$$0.09106	$$179.00000	$$142.00000	$$8.00000	
$$154.06000	$$0.54000	$$0.10059	$$179.00000	$$142.00000	$$8.00000	
$$152.88000	$$0.65000	$$0.09895	$$179.00000	$$142.00000	$$8.00000	
$$153.16000	$$0.75000	$$0.10717	$$179.00000	$$142.00000	$$8.00000	
$$149.67000	$$0.85000	$$0.11703	$$179.00000	$$143.00000	$$8.00000	
$$149.68000	$$0.95000	$$0.15615	$$179.00000	$$143.00000	$$8.00000	
$$147.23000	$$1.05000	$$0.18146	$$179.00000	$$143.00000	$$8.00000	
$$142.97000	$$1.24000	$$0.21926	$$179.00000	$$143.00000	$$8.00000	
$$138.75000	$$1.33000	$$0.32117	$$179.00000	$$142.00000	$$8.00000	
$$130.61000	$$1.42000	$$0.37475	$$179.00000	$$142.00000	$$8.00000	
$$125.08000	$$1.50000	$$0.45201	$$179.00000	$$142.00000	$$8.00000	
$$120.80000	$$1.58000	$$0.54208	$$179.00000	$$142.00000	$$8.00000	
$$117.45000	$$1.66000	$$0.58218	$$179.00000	$$142.00000	$$8.00000	
$$104.86000	$$1.81000	$$0.65385	$$179.00000	$$142.00000	$$8.00000	
$$96.26000	$$1.87000	$$0.70611	$$179.00000	$$142.00000	$$8.00000	
$$83.73000	$$1.93000	$$0.73964	$$179.00000	$$142.00000	$$8.00000	
$$55.24000	$$1.96000	$$0.78008	$$179.00000	$$142.00000	$$8.00000	
$$9.15000	$$1.97000	$$0.86686	$$181.00000	$$143.00000	$$8.00000	
$$-33.80000	$$1.95000	$$0.86456	$$181.00000	$$143.00000	$$8.00000	
$$-68.65000	$$1.86000	$$0.87081	$$181.00000	$$143.00000	$$8.00000	
$$-75.16000	$$1.81000	$$0.90105	$$181.00000	$$143.00000	$$8.00000	
$$-80.37000	$$1.76000	$$0.90533	$$181.00000	$$142.00000	$$8.00000	
$$-92.80000	$$1.64000	$$0.90302	$$181.00000	$$142.00000	$$8.00000	
$$-92.42000	$$1.58000	$$0.90500	$$181.00000	$$143.00000	$$8.00000	
$$-91.85000	$$1.52000	$$0.77022	$$181.00000	$$142.00000	$$8.00000	
$$-91.95000	$$1.45000	$$0.30243	$$181.00000	$$143.00000	$$8.00000	
$$-89.93000	$$1.39000	$$0.11538	$$181.00000	$$143.00000	$$8.00000	
$$-85.81000	$$1.34000	$$0.05819	$$181.00000	$$143.00000	$$8.00000	
$$-81.92000	$$1.23000	$$0.07495	$$181.00000	$$143.00000	$$8.00000	
$$-81.12000	$$1.17000	$$0.06377	$$179.00000	$$142.00000	$$8.00000	
$$-78.19000	$$1.12000	$$0.09467	$$179.00000	$$142.00000	$$8.00000	
$$-73.60000	$$1.07000	$$0.10914	$$179.00000	$$142.00000	$$8.00000	
$$-67.17000	$$1.03000	$$0.12229	$$179.00000	$$142.00000	$$8.00000	
$$-34.02000	$$0.97000	$$0.11769	$$179.00000	$$142.00000	$$8.00000	
$$8.78000	$$0.00000	$$0.12459	$$179.00000	$$142.00000	$$8.00000	
$$44.11000	$$0.03000	$$0.12459	$$179.00000	$$142.00000	$$8.00000	
$$70.09000	$$0.08000	$$0.12788	$$179.00000	$$142.00000	$$8.00000	
