++flow      	++volume    	++average   	++position_x	++position_y	++radius    	
$$13.11000	$$0.14000	$$0.47242	$$181.00000	$$140.00000	$$8.00000	
$$6.32000	$$0.15000	$$0.44976	$$179.00000	$$140.00000	$$8.00000	
$$0.00000	$$0.15000	$$0.45378	$$179.00000	$$140.00000	$$8.00000	
$$-16.48000	$$0.14000	$$0.44355	$$179.00000	$$140.00000	$$8.00000	
$$-28.85000	$$0.12000	$$0.43405	$$179.00000	$$140.00000	$$8.00000	
$$-35.37000	$$0.10000	$$0.40848	$$179.00000	$$140.00000	$$8.00000	
$$-42.69000	$$0.07000	$$0.36536	$$179.00000	$$140.00000	$$8.00000	
$$-59.52000	$$-0.01000	$$0.34052	$$179.00000	$$140.00000	$$8.00000	
$$-73.46000	$$-0.05000	$$0.33760	$$179.00000	$$140.00000	$$8.00000	
$$-78.86000	$$-0.11000	$$0.35294	$$179.00000	$$142.00000	$$8.00000	
$$-78.89000	$$-0.16000	$$0.37377	$$179.00000	$$142.00000	$$8.00000	
$$-76.56000	$$-0.21000	$$0.40921	$$179.00000	$$142.00000	$$8.00000	
$$-73.28000	$$-0.26000	$$0.45269	$$179.00000	$$142.00000	$$8.00000	
$$-69.97000	$$-0.35000	$$0.49288	$$179.00000	$$142.00000	$$8.00000	
$$-72.64000	$$-0.40000	$$0.55535	$$179.00000	$$142.00000	$$8.00000	
$$-80.62000	$$-0.46000	$$0.62550	$$179.00000	$$143.00000	$$8.00000	
$$-84.53000	$$-0.51000	$$0.65035	$$179.00000	$$142.00000	$$8.00000	
$$-82.07000	$$-0.57000	$$0.66423	$$179.00000	$$142.00000	$$8.00000	
$$-78.80000	$$-0.62000	$$0.75484	$$179.00000	$$142.00000	$$8.00000	
$$-71.71000	$$-0.72000	$$0.77311	$$179.00000	$$142.00000	$$8.00000	
$$-69.73000	$$-0.76000	$$0.85824	$$175.00000	$$140.00000	$$8.00000	
$$-68.99000	$$-0.81000	$$0.82536	$$179.00000	$$142.00000	$$8.00000	
$$-65.61000	$$-0.85000	$$0.83339	$$179.00000	$$142.00000	$$8.00000	
$$-62.40000	$$-0.90000	$$0.86262	$$179.00000	$$142.00000	$$8.00000	
$$-61.08000	$$-0.94000	$$0.85934	$$179.00000	$$142.00000	$$8.00000	
$$-55.82000	$$-1.01000	$$0.87395	$$179.00000	$$142.00000	$$8.00000	
$$-48.54000	$$-1.05000	$$0.94045	$$179.00000	$$142.00000	$$8.00000	
$$-34.38000	$$-1.07000	$$0.89953	$$179.00000	$$142.00000	$$8.00000	
$$-9.67000	$$-1.08000	$$0.90866	$$179.00000	$$142.00000	$$8.00000	
$$23.27000	$$0.00000	$$0.90793	$$179.00000	$$142.00000	$$8.00000	
$$47.35000	$$0.03000	$$0.88272	$$179.00000	$$142.00000	$$8.00000	
$$55.81000	$$0.10000	$$0.85422	$$178.00000	$$142.00000	$$8.00000	
$$55.84000	$$0.14000	$$0.85568	$$178.00000	$$142.00000	$$8.00000	
$$58.71000	$$0.18000	$$0.81403	$$178.00000	$$142.00000	$$8.00000	
$$66.51000	$$0.23000	$$0.81330	$$179.00000	$$142.00000	$$8.00000	
$$66.73000	$$0.27000	$$0.80965	$$178.00000	$$142.00000	$$8.00000	
$$67.75000	$$0.31000	$$0.77530	$$178.00000	$$142.00000	$$8.00000	
$$67.54000	$$0.40000	$$0.57691	$$178.00000	$$142.00000	$$8.00000	
$$71.91000	$$0.45000	$$0.50128	$$178.00000	$$142.00000	$$8.00000	
$$69.73000	$$0.50000	$$0.44684	$$178.00000	$$140.00000	$$8.00000	
