++flow      	++volume    	++average   	++position_x	++position_y	++radius    	
$$-6.85000	$$-0.37000	$$0.16966	$$191.00000	$$170.00000	$$6.00000	
$$-7.03000	$$-0.37000	$$0.18211	$$191.00000	$$170.00000	$$6.00000	
$$-6.99000	$$-0.38000	$$0.18419	$$191.00000	$$170.00000	$$6.00000	
$$-5.97000	$$-0.38000	$$0.17958	$$191.00000	$$170.00000	$$6.00000	
$$-8.14000	$$-0.39000	$$0.16574	$$191.00000	$$170.00000	$$6.00000	
$$-9.42000	$$-0.40000	$$0.15537	$$191.00000	$$170.00000	$$6.00000	
$$-9.47000	$$-0.41000	$$0.13947	$$191.00000	$$170.00000	$$6.00000	
$$-11.18000	$$-0.41000	$$0.13416	$$191.00000	$$170.00000	$$6.00000	
$$-13.61000	$$-0.42000	$$0.18741	$$188.00000	$$172.00000	$$8.00000	
$$-17.10000	$$-0.43000	$$0.14961	$$188.00000	$$172.00000	$$8.00000	
$$-23.80000	$$-0.46000	$$0.13301	$$188.00000	$$172.00000	$$8.00000	
$$-24.59000	$$-0.48000	$$0.11710	$$188.00000	$$172.00000	$$8.00000	
$$-24.66000	$$-0.50000	$$0.12517	$$188.00000	$$172.00000	$$8.00000	
$$-24.59000	$$-0.51000	$$0.12218	$$188.00000	$$172.00000	$$8.00000	
$$-24.92000	$$-0.53000	$$0.11180	$$188.00000	$$172.00000	$$8.00000	
$$-23.22000	$$-0.55000	$$0.13993	$$188.00000	$$172.00000	$$8.00000	
$$-20.25000	$$-0.57000	$$0.20286	$$190.00000	$$169.00000	$$6.00000	
$$-17.16000	$$-0.59000	$$0.28377	$$190.00000	$$169.00000	$$6.00000	
$$-11.83000	$$-0.59000	$$0.25980	$$188.00000	$$172.00000	$$8.00000	
$$-6.89000	$$-0.60000	$$0.19479	$$190.00000	$$172.00000	$$8.00000	
$$6.03000	$$0.00000	$$0.26003	$$190.00000	$$172.00000	$$8.00000	
$$10.95000	$$0.02000	$$0.35016	$$190.00000	$$172.00000	$$8.00000	
$$4.08000	$$0.02000	$$0.39719	$$190.00000	$$172.00000	$$8.00000	
$$-3.71000	$$0.02000	$$0.43684	$$190.00000	$$172.00000	$$8.00000	
$$-7.85000	$$0.01000	$$0.42831	$$191.00000	$$172.00000	$$8.00000	
$$-11.80000	$$-0.00000	$$0.44929	$$191.00000	$$172.00000	$$8.00000	
$$-21.05000	$$-0.01000	$$0.46680	$$191.00000	$$172.00000	$$8.00000	
$$-27.50000	$$-0.03000	$$0.50784	$$191.00000	$$172.00000	$$8.00000	
$$-33.73000	$$-0.06000	$$0.43107	$$193.00000	$$172.00000	$$8.00000	
$$-38.95000	$$-0.08000	$$0.53573	$$191.00000	$$172.00000	$$8.00000	
$$-42.87000	$$-0.14000	$$0.46542	$$193.00000	$$172.00000	$$8.00000	
$$-43.17000	$$-0.17000	$$0.59152	$$193.00000	$$170.00000	$$8.00000	
$$-44.11000	$$-0.19000	$$0.60512	$$193.00000	$$170.00000	$$8.00000	
