++flow      	++volume    	++average   	++position_x	++position_y	++radius    	
$$-12.57000	$$-0.25000	$$1.00000	$$170.00000	$$142.00000	$$8.00000	
$$-7.43000	$$-0.26000	$$0.88314	$$170.00000	$$142.00000	$$8.00000	
$$-3.20000	$$-0.26000	$$0.57544	$$169.00000	$$142.00000	$$8.00000	
$$0.00000	$$-0.26000	$$0.35828	$$169.00000	$$142.00000	$$8.00000	
$$21.76000	$$0.01000	$$0.28225	$$169.00000	$$142.00000	$$8.00000	
$$25.63000	$$0.03000	$$0.21154	$$169.00000	$$142.00000	$$8.00000	
$$23.32000	$$0.05000	$$0.16627	$$169.00000	$$143.00000	$$8.00000	
$$14.78000	$$0.06000	$$0.18876	$$169.00000	$$145.00000	$$8.00000	
$$18.58000	$$0.07000	$$0.10710	$$169.00000	$$143.00000	$$8.00000	
$$19.46000	$$0.08000	$$0.09586	$$169.00000	$$143.00000	$$8.00000	
$$16.65000	$$0.10000	$$0.08225	$$169.00000	$$143.00000	$$8.00000	
$$21.60000	$$0.11000	$$0.09260	$$169.00000	$$143.00000	$$8.00000	
$$33.47000	$$0.14000	$$0.07189	$$169.00000	$$142.00000	$$8.00000	
$$40.04000	$$0.16000	$$0.07870	$$169.00000	$$142.00000	$$8.00000	
$$41.30000	$$0.19000	$$0.08491	$$169.00000	$$142.00000	$$8.00000	
$$40.76000	$$0.22000	$$0.08107	$$169.00000	$$142.00000	$$8.00000	
$$34.56000	$$0.27000	$$0.09793	$$169.00000	$$142.00000	$$8.00000	
$$36.35000	$$0.29000	$$0.09083	$$170.00000	$$140.00000	$$8.00000	
$$33.67000	$$0.31000	$$0.08639	$$170.00000	$$140.00000	$$8.00000	
$$34.18000	$$0.34000	$$0.12041	$$170.00000	$$140.00000	$$8.00000	
$$36.40000	$$0.36000	$$0.24793	$$172.00000	$$142.00000	$$8.00000	
$$35.04000	$$0.41000	$$0.19408	$$170.00000	$$140.00000	$$8.00000	
$$33.87000	$$0.43000	$$0.18787	$$170.00000	$$140.00000	$$8.00000	
$$29.45000	$$0.45000	$$0.18195	$$170.00000	$$140.00000	$$8.00000	
$$25.62000	$$0.47000	$$0.16953	$$170.00000	$$140.00000	$$8.00000	
$$29.81000	$$0.49000	$$0.18905	$$172.00000	$$140.00000	$$8.00000	
$$35.48000	$$0.51000	$$0.14379	$$169.00000	$$140.00000	$$8.00000	
$$48.13000	$$0.57000	$$0.12751	$$170.00000	$$140.00000	$$8.00000	
$$46.28000	$$0.60000	$$0.12367	$$170.00000	$$140.00000	$$8.00000	
$$34.85000	$$0.63000	$$0.13077	$$170.00000	$$140.00000	$$8.00000	
$$28.85000	$$0.64000	$$0.13639	$$170.00000	$$140.00000	$$8.00000	
$$35.65000	$$0.67000	$$0.13639	$$170.00000	$$140.00000	$$8.00000	
$$54.79000	$$0.71000	$$0.12811	$$170.00000	$$140.00000	$$8.00000	
$$99.16000	$$0.83000	$$0.13343	$$169.00000	$$142.00000	$$8.00000	
$$101.92000	$$0.89000	$$0.10592	$$169.00000	$$142.00000	$$8.00000	
$$110.40000	$$0.97000	$$0.07367	$$170.00000	$$140.00000	$$8.00000	
$$107.71000	$$1.04000	$$0.08107	$$170.00000	$$140.00000	$$8.00000	
$$107.00000	$$1.11000	$$0.08964	$$170.00000	$$140.00000	$$8.00000	
$$108.44000	$$1.18000	$$0.09615	$$170.00000	$$140.00000	$$8.00000	
$$106.05000	$$1.33000	$$0.11568	$$170.00000	$$140.00000	$$8.00000	
$$101.58000	$$1.39000	$$0.12870	$$170.00000	$$140.00000	$$8.00000	
$$99.31000	$$1.46000	$$0.19911	$$169.00000	$$142.00000	$$8.00000	
$$97.74000	$$1.52000	$$0.21538	$$172.00000	$$140.00000	$$8.00000	
$$95.60000	$$1.59000	$$0.28314	$$170.00000	$$140.00000	$$8.00000	
$$91.42000	$$1.65000	$$0.30917	$$172.00000	$$140.00000	$$8.00000	
$$86.63000	$$1.77000	$$0.32722	$$172.00000	$$140.00000	$$8.00000	
$$83.59000	$$1.82000	$$0.33964	$$172.00000	$$140.00000	$$8.00000	
$$81.82000	$$1.88000	$$0.34408	$$172.00000	$$140.00000	$$8.00000	
$$81.39000	$$1.93000	$$0.36450	$$172.00000	$$140.00000	$$8.00000	
$$77.66000	$$2.03000	$$0.39793	$$172.00000	$$140.00000	$$8.00000	
$$76.45000	$$2.08000	$$0.40444	$$172.00000	$$140.00000	$$8.00000	
$$75.70000	$$2.14000	$$0.41775	$$172.00000	$$140.00000	$$8.00000	
$$70.59000	$$2.23000	$$0.42574	$$172.00000	$$140.00000	$$8.00000	
$$67.14000	$$2.28000	$$0.45799	$$172.00000	$$140.00000	$$8.00000	
$$60.94000	$$2.32000	$$0.47189	$$172.00000	$$140.00000	$$8.00000	
$$55.89000	$$2.35000	$$0.47840	$$172.00000	$$140.00000	$$8.00000	
$$41.32000	$$2.41000	$$0.48136	$$173.00000	$$140.00000	$$8.00000	
$$34.08000	$$2.44000	$$0.50089	$$173.00000	$$140.00000	$$8.00000	
$$27.40000	$$2.45000	$$0.53846	$$173.00000	$$140.00000	$$8.00000	
$$17.01000	$$2.46000	$$0.56420	$$172.00000	$$140.00000	$$8.00000	
$$2.35000	$$2.47000	$$0.58639	$$172.00000	$$140.00000	$$8.00000	
$$-2.52000	$$2.46000	$$0.61598	$$172.00000	$$140.00000	$$8.00000	
$$-15.45000	$$2.45000	$$0.61923	$$172.00000	$$140.00000	$$8.00000	
$$-23.38000	$$2.43000	$$0.62041	$$172.00000	$$140.00000	$$8.00000	
$$-32.55000	$$2.41000	$$0.62485	$$172.00000	$$140.00000	$$8.00000	
$$-37.56000	$$2.36000	$$0.62515	$$172.00000	$$140.00000	$$8.00000	
$$-46.04000	$$2.33000	$$0.62692	$$172.00000	$$140.00000	$$8.00000	
$$-51.85000	$$2.30000	$$0.62426	$$172.00000	$$140.00000	$$8.00000	
$$-55.27000	$$2.26000	$$0.62663	$$172.00000	$$140.00000	$$8.00000	
$$-55.19000	$$2.23000	$$0.62811	$$172.00000	$$140.00000	$$8.00000	
$$-56.26000	$$2.19000	$$0.62041	$$173.00000	$$140.00000	$$8.00000	
$$-58.63000	$$2.11000	$$0.62751	$$173.00000	$$140.00000	$$8.00000	
$$-59.12000	$$2.07000	$$0.62604	$$173.00000	$$140.00000	$$8.00000	
$$-60.97000	$$2.03000	$$0.62929	$$173.00000	$$140.00000	$$8.00000	
$$-60.99000	$$1.99000	$$0.63047	$$173.00000	$$140.00000	$$8.00000	
$$-60.30000	$$1.95000	$$0.63432	$$173.00000	$$142.00000	$$8.00000	
$$-60.16000	$$1.91000	$$0.63314	$$173.00000	$$142.00000	$$8.00000	
$$-60.94000	$$1.87000	$$0.60503	$$173.00000	$$142.00000	$$8.00000	
$$-57.90000	$$1.79000	$$0.48846	$$172.00000	$$140.00000	$$8.00000	
$$-56.40000	$$1.75000	$$0.39734	$$172.00000	$$140.00000	$$8.00000	
$$-58.37000	$$1.71000	$$0.35947	$$173.00000	$$140.00000	$$8.00000	
$$-58.71000	$$1.63000	$$0.31243	$$173.00000	$$140.00000	$$8.00000	
$$-57.51000	$$1.60000	$$0.29438	$$172.00000	$$142.00000	$$8.00000	
$$-57.00000	$$1.56000	$$0.23639	$$172.00000	$$140.00000	$$8.00000	
$$-55.26000	$$1.52000	$$0.20769	$$172.00000	$$140.00000	$$8.00000	
$$-52.00000	$$1.45000	$$0.19408	$$172.00000	$$140.00000	$$8.00000	
$$-51.23000	$$1.42000	$$0.17249	$$172.00000	$$140.00000	$$8.00000	
$$-48.59000	$$1.39000	$$0.16213	$$172.00000	$$140.00000	$$8.00000	
$$-48.61000	$$1.32000	$$0.15976	$$172.00000	$$140.00000	$$8.00000	
$$-50.92000	$$1.25000	$$0.20118	$$169.00000	$$143.00000	$$8.00000	
$$-48.20000	$$1.22000	$$0.13254	$$172.00000	$$140.00000	$$8.00000	
$$-44.24000	$$1.16000	$$0.12633	$$172.00000	$$140.00000	$$8.00000	
$$-43.29000	$$1.13000	$$0.11982	$$172.00000	$$140.00000	$$8.00000	
$$-39.76000	$$1.11000	$$0.12308	$$172.00000	$$140.00000	$$8.00000	
$$-35.32000	$$1.08000	$$0.11627	$$172.00000	$$140.00000	$$8.00000	
$$-30.50000	$$1.06000	$$0.11716	$$172.00000	$$140.00000	$$8.00000	
$$-20.58000	$$1.03000	$$0.11361	$$172.00000	$$140.00000	$$8.00000	
$$-16.74000	$$1.02000	$$0.08343	$$170.00000	$$140.00000	$$8.00000	
$$-4.81000	$$1.01000	$$0.08609	$$170.00000	$$140.00000	$$8.00000	
