++flow      	++volume    	++average   	++position_x	++position_y	++radius    	
$$-8.42000	$$-0.34000	$$0.73705	$$193.00000	$$172.00000	$$8.00000	
$$-8.43000	$$-0.34000	$$0.74062	$$193.00000	$$172.00000	$$8.00000	
$$-12.03000	$$-0.35000	$$0.70045	$$193.00000	$$172.00000	$$8.00000	
$$-13.43000	$$-0.36000	$$0.43259	$$193.00000	$$172.00000	$$8.00000	
$$-13.90000	$$-0.37000	$$0.24732	$$193.00000	$$172.00000	$$8.00000	
$$-16.02000	$$-0.39000	$$0.14330	$$193.00000	$$172.00000	$$8.00000	
$$-16.58000	$$-0.40000	$$0.13929	$$193.00000	$$170.00000	$$8.00000	
$$-17.36000	$$-0.41000	$$0.09420	$$193.00000	$$170.00000	$$8.00000	
$$-19.27000	$$-0.44000	$$0.08080	$$193.00000	$$170.00000	$$8.00000	
$$-20.67000	$$-0.45000	$$0.07723	$$193.00000	$$170.00000	$$8.00000	
$$-24.23000	$$-0.47000	$$0.06205	$$193.00000	$$170.00000	$$8.00000	
$$-29.71000	$$-0.49000	$$0.06116	$$193.00000	$$170.00000	$$8.00000	
$$-35.76000	$$-0.51000	$$0.08437	$$193.00000	$$170.00000	$$8.00000	
$$-45.33000	$$-0.54000	$$0.18527	$$193.00000	$$172.00000	$$8.00000	
$$-53.05000	$$-0.61000	$$0.34821	$$193.00000	$$172.00000	$$8.00000	
$$-53.30000	$$-0.65000	$$0.44866	$$193.00000	$$172.00000	$$8.00000	
$$-53.82000	$$-0.68000	$$0.55670	$$193.00000	$$172.00000	$$8.00000	
$$-55.77000	$$-0.72000	$$0.65045	$$193.00000	$$172.00000	$$8.00000	
$$-50.45000	$$-0.75000	$$0.69241	$$193.00000	$$172.00000	$$8.00000	
$$-41.22000	$$-0.78000	$$0.77188	$$193.00000	$$172.00000	$$8.00000	
$$7.19000	$$0.00000	$$0.99866	$$194.00000	$$170.00000	$$6.00000	
$$44.44000	$$0.03000	$$0.98304	$$194.00000	$$170.00000	$$6.00000	
$$54.05000	$$0.07000	$$0.76339	$$193.00000	$$172.00000	$$8.00000	
$$55.93000	$$0.10000	$$0.52232	$$193.00000	$$172.00000	$$8.00000	
$$55.41000	$$0.14000	$$0.27589	$$193.00000	$$172.00000	$$8.00000	
$$52.31000	$$0.17000	$$0.21875	$$193.00000	$$172.00000	$$8.00000	
$$48.92000	$$0.24000	$$0.17589	$$193.00000	$$172.00000	$$8.00000	
$$36.74000	$$0.27000	$$0.15179	$$193.00000	$$172.00000	$$8.00000	
$$17.89000	$$0.28000	$$0.13170	$$193.00000	$$172.00000	$$8.00000	
$$-11.05000	$$0.27000	$$0.12679	$$193.00000	$$172.00000	$$8.00000	
$$-17.92000	$$0.26000	$$0.08884	$$193.00000	$$172.00000	$$8.00000	
$$-26.09000	$$0.24000	$$0.07366	$$193.00000	$$172.00000	$$8.00000	
$$-31.53000	$$0.22000	$$0.14018	$$193.00000	$$170.00000	$$8.00000	
$$-36.02000	$$0.20000	$$0.13080	$$193.00000	$$172.00000	$$8.00000	
$$-36.28000	$$0.15000	$$0.22098	$$193.00000	$$172.00000	$$8.00000	
$$-32.10000	$$0.12000	$$0.33125	$$193.00000	$$172.00000	$$8.00000	
$$-24.94000	$$0.11000	$$0.53304	$$193.00000	$$172.00000	$$8.00000	
$$31.85000	$$0.00000	$$0.58393	$$193.00000	$$172.00000	$$8.00000	
$$51.97000	$$0.03000	$$0.55045	$$194.00000	$$172.00000	$$8.00000	
$$59.04000	$$0.07000	$$0.57902	$$194.00000	$$172.00000	$$8.00000	
$$56.39000	$$0.11000	$$0.71161	$$193.00000	$$172.00000	$$8.00000	
$$50.58000	$$0.15000	$$0.53437	$$194.00000	$$172.00000	$$8.00000	
$$57.47000	$$0.18000	$$0.34598	$$194.00000	$$172.00000	$$8.00000	
$$57.65000	$$0.22000	$$0.19152	$$194.00000	$$172.00000	$$8.00000	
$$55.14000	$$0.30000	$$0.24018	$$193.00000	$$172.00000	$$8.00000	
$$51.04000	$$0.33000	$$0.32768	$$194.00000	$$170.00000	$$6.00000	
$$49.20000	$$0.36000	$$0.13214	$$193.00000	$$172.00000	$$8.00000	
$$44.21000	$$0.39000	$$0.10402	$$193.00000	$$172.00000	$$8.00000	
