++flow      	++volume    	++average   	++position_x	++position_y	++radius    	
$$0.00000	$$-0.00000	$$0.00057	$$175.00000	$$139.00000	$$8.00000	
$$0.00000	$$-0.00000	$$0.00000	$$175.00000	$$139.00000	$$8.00000	
$$0.00000	$$-0.00000	$$0.03105	$$176.00000	$$139.00000	$$8.00000	
$$0.00000	$$-0.00000	$$0.06154	$$176.00000	$$139.00000	$$8.00000	
$$0.00000	$$-0.00000	$$0.09888	$$176.00000	$$139.00000	$$8.00000	
$$-1.40000	$$-0.01000	$$0.16651	$$176.00000	$$139.00000	$$8.00000	
$$0.00000	$$-0.01000	$$0.20537	$$176.00000	$$139.00000	$$8.00000	
$$0.00000	$$-0.01000	$$0.25833	$$178.00000	$$139.00000	$$8.00000	
$$-1.42000	$$-0.01000	$$0.29491	$$179.00000	$$140.00000	$$8.00000	
$$-8.78000	$$-0.01000	$$0.30406	$$179.00000	$$140.00000	$$8.00000	
$$-28.39000	$$-0.03000	$$0.32178	$$179.00000	$$140.00000	$$8.00000	
$$-47.96000	$$-0.06000	$$0.34083	$$179.00000	$$140.00000	$$8.00000	
$$-77.92000	$$-0.16000	$$0.35359	$$179.00000	$$140.00000	$$8.00000	
$$-90.25000	$$-0.22000	$$0.35016	$$179.00000	$$142.00000	$$8.00000	
$$-100.49000	$$-0.28000	$$0.39055	$$181.00000	$$142.00000	$$8.00000	
$$-109.14000	$$-0.36000	$$0.38522	$$181.00000	$$143.00000	$$8.00000	
$$-116.74000	$$-0.43000	$$0.39150	$$181.00000	$$143.00000	$$8.00000	
$$-126.52000	$$-0.52000	$$0.41494	$$181.00000	$$143.00000	$$8.00000	
$$-133.20000	$$-0.69000	$$0.44847	$$181.00000	$$143.00000	$$8.00000	
$$-133.20000	$$-0.69000	$$0.44694	$$181.00000	$$143.00000	$$8.00000	
$$-134.00000	$$-1.05000	$$0.26938	$$181.00000	$$143.00000	$$8.00000	
$$-135.11000	$$-1.14000	$$0.20804	$$179.00000	$$143.00000	$$8.00000	
$$-135.07000	$$-1.23000	$$0.16079	$$179.00000	$$143.00000	$$8.00000	
$$-134.79000	$$-1.32000	$$0.14288	$$179.00000	$$143.00000	$$8.00000	
$$-135.82000	$$-1.41000	$$0.12802	$$179.00000	$$142.00000	$$8.00000	
$$-135.54000	$$-1.50000	$$0.11564	$$178.00000	$$142.00000	$$8.00000	
$$-135.44000	$$-1.59000	$$0.11717	$$179.00000	$$142.00000	$$8.00000	
$$-135.13000	$$-1.68000	$$0.07830	$$178.00000	$$140.00000	$$8.00000	
$$-128.40000	$$-1.86000	$$0.06668	$$178.00000	$$139.00000	$$8.00000	
$$-118.76000	$$-1.93000	$$0.05296	$$178.00000	$$139.00000	$$8.00000	
$$-109.10000	$$-2.01000	$$0.06154	$$178.00000	$$139.00000	$$8.00000	
$$-96.46000	$$-2.07000	$$0.07849	$$178.00000	$$139.00000	$$8.00000	
$$-66.66000	$$-2.12000	$$0.03772	$$176.00000	$$139.00000	$$8.00000	
$$-8.18000	$$-2.12000	$$0.04267	$$176.00000	$$137.00000	$$8.00000	
$$84.36000	$$0.06000	$$0.03810	$$176.00000	$$137.00000	$$8.00000	
$$107.96000	$$0.13000	$$0.05734	$$176.00000	$$137.00000	$$8.00000	
$$123.03000	$$0.21000	$$0.10573	$$178.00000	$$137.00000	$$8.00000	
$$161.74000	$$0.32000	$$0.18594	$$178.00000	$$137.00000	$$8.00000	
$$165.41000	$$0.43000	$$0.22423	$$178.00000	$$137.00000	$$8.00000	
$$165.65000	$$0.54000	$$0.25472	$$178.00000	$$137.00000	$$8.00000	
$$161.60000	$$0.76000	$$0.28863	$$179.00000	$$137.00000	$$8.00000	
$$163.53000	$$0.87000	$$0.31320	$$179.00000	$$139.00000	$$8.00000	
$$162.10000	$$0.97000	$$0.32254	$$179.00000	$$137.00000	$$8.00000	
$$160.80000	$$1.08000	$$0.37645	$$178.00000	$$136.00000	$$8.00000	
$$159.89000	$$1.19000	$$0.36578	$$181.00000	$$137.00000	$$8.00000	
