++average   	++position_x	++position_y	++radius    	++flow      	
$$0.11443	$$188.00000	$$158.00000	$$8.00000	$$6.06000	
$$0.11636	$$188.00000	$$158.00000	$$8.00000	$$6.86000	
$$0.12136	$$188.00000	$$160.00000	$$8.00000	$$6.42000	
$$0.13215	$$188.00000	$$160.00000	$$8.00000	$$4.10000	
$$0.13954	$$188.00000	$$160.00000	$$8.00000	$$3.35000	
$$0.14686	$$188.00000	$$160.00000	$$8.00000	$$3.36000	
$$0.14499	$$188.00000	$$160.00000	$$8.00000	$$0.00000	
$$0.14422	$$188.00000	$$160.00000	$$8.00000	$$0.00000	
$$0.15071	$$188.00000	$$158.00000	$$8.00000	$$0.00000	
$$0.16137	$$188.00000	$$158.00000	$$8.00000	$$0.00000	
$$0.16374	$$188.00000	$$160.00000	$$8.00000	$$0.00000	
$$0.16805	$$188.00000	$$160.00000	$$8.00000	$$0.00000	
$$0.17550	$$188.00000	$$158.00000	$$8.00000	$$0.00000	
$$0.17710	$$188.00000	$$158.00000	$$8.00000	$$-2.02000	
$$0.17762	$$188.00000	$$160.00000	$$8.00000	$$-2.27000	
$$0.18121	$$188.00000	$$160.00000	$$8.00000	$$-2.51000	
$$0.18282	$$188.00000	$$160.00000	$$8.00000	$$-2.49000	
$$0.18275	$$188.00000	$$160.00000	$$8.00000	$$-3.70000	
$$0.18526	$$188.00000	$$160.00000	$$8.00000	$$-4.36000	
$$0.18455	$$188.00000	$$160.00000	$$8.00000	$$-4.20000	
$$0.17293	$$190.00000	$$160.00000	$$8.00000	$$-5.08000	
$$0.18301	$$188.00000	$$160.00000	$$8.00000	$$-5.86000	
$$0.17074	$$190.00000	$$160.00000	$$8.00000	$$-6.06000	
$$0.17222	$$190.00000	$$160.00000	$$8.00000	$$-6.37000	
$$0.17286	$$190.00000	$$160.00000	$$8.00000	$$-6.69000	
$$0.17203	$$190.00000	$$160.00000	$$8.00000	$$-6.64000	
$$0.16927	$$190.00000	$$160.00000	$$8.00000	$$-7.06000	
$$0.16734	$$190.00000	$$160.00000	$$8.00000	$$-7.36000	
$$0.16535	$$190.00000	$$160.00000	$$8.00000	$$-8.13000	
$$0.16220	$$190.00000	$$160.00000	$$8.00000	$$-8.59000	
$$0.15726	$$190.00000	$$160.00000	$$8.00000	$$-9.80000	
$$0.15533	$$190.00000	$$160.00000	$$8.00000	$$-11.11000	
$$0.14846	$$190.00000	$$160.00000	$$8.00000	$$-12.89000	
$$0.13954	$$190.00000	$$160.00000	$$8.00000	$$-14.01000	
$$0.12695	$$190.00000	$$160.00000	$$8.00000	$$-13.45000	
$$0.11854	$$190.00000	$$160.00000	$$8.00000	$$-13.45000	
$$0.11077	$$190.00000	$$160.00000	$$8.00000	$$-15.08000	
$$0.10184	$$190.00000	$$161.00000	$$8.00000	$$-16.32000	
$$0.09555	$$190.00000	$$161.00000	$$8.00000	$$-16.43000	
$$0.08932	$$190.00000	$$161.00000	$$8.00000	$$-17.12000	
$$0.08810	$$190.00000	$$161.00000	$$8.00000	$$-18.71000	
$$0.08688	$$190.00000	$$161.00000	$$8.00000	$$-18.04000	
$$0.11314	$$188.00000	$$161.00000	$$8.00000	$$-13.74000	
$$0.08277	$$190.00000	$$161.00000	$$8.00000	$$-13.26000	
$$0.08303	$$190.00000	$$161.00000	$$8.00000	$$-13.81000	
$$0.08104	$$190.00000	$$161.00000	$$8.00000	$$-13.54000	
$$0.10942	$$188.00000	$$160.00000	$$8.00000	$$-12.59000	
$$0.10891	$$188.00000	$$160.00000	$$8.00000	$$-11.58000	
$$0.10820	$$188.00000	$$160.00000	$$8.00000	$$-9.69000	
$$0.10525	$$188.00000	$$160.00000	$$8.00000	$$-10.53000	
$$0.10204	$$188.00000	$$161.00000	$$8.00000	$$-10.44000	
$$0.09272	$$188.00000	$$161.00000	$$8.00000	$$-10.24000	
$$0.10383	$$187.00000	$$160.00000	$$8.00000	$$-9.16000	
$$0.09144	$$188.00000	$$161.00000	$$8.00000	$$-8.26000	
$$0.09183	$$188.00000	$$161.00000	$$8.00000	$$-9.17000	
$$0.09048	$$188.00000	$$161.00000	$$8.00000	$$-8.51000	
$$0.09388	$$188.00000	$$161.00000	$$8.00000	$$-8.09000	
$$0.09292	$$188.00000	$$161.00000	$$8.00000	$$-7.72000	
$$0.10371	$$187.00000	$$160.00000	$$8.00000	$$-7.48000	
$$0.10493	$$187.00000	$$160.00000	$$8.00000	$$-6.95000	
$$0.10833	$$187.00000	$$160.00000	$$8.00000	$$-6.90000	
$$0.11064	$$187.00000	$$160.00000	$$8.00000	$$-7.06000	
$$0.10351	$$188.00000	$$161.00000	$$8.00000	$$-6.63000	
$$0.10171	$$188.00000	$$160.00000	$$8.00000	$$-6.46000	
$$0.10127	$$188.00000	$$160.00000	$$8.00000	$$-5.84000	
$$0.10505	$$188.00000	$$161.00000	$$8.00000	$$-4.99000	
$$0.10749	$$188.00000	$$161.00000	$$8.00000	$$-2.88000	
$$0.10993	$$188.00000	$$160.00000	$$8.00000	$$-2.99000	
$$0.11359	$$188.00000	$$160.00000	$$8.00000	$$-1.47000	
$$0.12419	$$188.00000	$$161.00000	$$8.00000	$$5.48000	
$$0.14185	$$187.00000	$$160.00000	$$8.00000	$$10.29000	
$$0.14044	$$188.00000	$$161.00000	$$8.00000	$$8.21000	
$$0.14647	$$188.00000	$$160.00000	$$8.00000	$$6.83000	
$$0.15077	$$188.00000	$$161.00000	$$8.00000	$$7.77000	
$$0.15328	$$188.00000	$$160.00000	$$8.00000	$$9.08000	
$$0.15752	$$188.00000	$$161.00000	$$8.00000	$$6.04000	
$$0.16111	$$188.00000	$$161.00000	$$8.00000	$$5.89000	
$$0.16060	$$188.00000	$$160.00000	$$8.00000	$$7.99000	
$$0.16291	$$188.00000	$$161.00000	$$8.00000	$$6.01000	
$$0.16240	$$188.00000	$$161.00000	$$8.00000	$$4.32000	
$$0.16297	$$188.00000	$$161.00000	$$8.00000	$$4.00000	
$$0.16426	$$188.00000	$$161.00000	$$8.00000	$$3.44000	
$$0.16561	$$188.00000	$$161.00000	$$8.00000	$$0.00000	
$$0.16240	$$188.00000	$$160.00000	$$8.00000	$$-1.98000	
$$0.16265	$$188.00000	$$161.00000	$$8.00000	$$-2.00000	
$$0.16246	$$188.00000	$$161.00000	$$8.00000	$$-1.97000	
$$0.16169	$$188.00000	$$161.00000	$$8.00000	$$-2.83000	
$$0.15565	$$188.00000	$$161.00000	$$8.00000	$$-3.28000	
$$0.15437	$$188.00000	$$160.00000	$$8.00000	$$-3.21000	
$$0.15386	$$188.00000	$$161.00000	$$8.00000	$$-3.32000	
$$0.15437	$$188.00000	$$160.00000	$$8.00000	$$-3.59000	
$$0.15379	$$188.00000	$$160.00000	$$8.00000	$$-4.02000	
$$0.15264	$$188.00000	$$160.00000	$$8.00000	$$-5.39000	
$$0.15212	$$188.00000	$$160.00000	$$8.00000	$$-5.19000	
$$0.14962	$$188.00000	$$161.00000	$$8.00000	$$-6.34000	
$$0.14878	$$188.00000	$$160.00000	$$8.00000	$$-6.95000	
$$0.14788	$$188.00000	$$160.00000	$$8.00000	$$-7.22000	
$$0.14210	$$188.00000	$$160.00000	$$8.00000	$$-7.27000	
$$0.14210	$$188.00000	$$160.00000	$$8.00000	$$-6.83000	
$$0.13889	$$188.00000	$$160.00000	$$8.00000	$$-7.53000	
$$0.13986	$$188.00000	$$160.00000	$$8.00000	$$-8.06000	
$$0.13164	$$188.00000	$$160.00000	$$8.00000	$$-9.11000	
$$0.11738	$$188.00000	$$160.00000	$$8.00000	$$-10.01000	
$$0.10730	$$188.00000	$$160.00000	$$8.00000	$$-10.89000	
$$0.10094	$$188.00000	$$160.00000	$$8.00000	$$-11.67000	
$$0.09696	$$188.00000	$$160.00000	$$8.00000	$$-11.78000	
$$0.09497	$$188.00000	$$160.00000	$$8.00000	$$-12.15000	
$$0.09324	$$188.00000	$$160.00000	$$8.00000	$$-12.07000	
$$0.09202	$$188.00000	$$160.00000	$$8.00000	$$-12.29000	
$$0.09202	$$188.00000	$$160.00000	$$8.00000	$$-11.88000	
$$0.09247	$$188.00000	$$160.00000	$$8.00000	$$-13.00000	
$$0.09150	$$188.00000	$$160.00000	$$8.00000	$$-12.02000	
$$0.09382	$$188.00000	$$160.00000	$$8.00000	$$-11.79000	
$$0.10094	$$188.00000	$$160.00000	$$8.00000	$$-11.86000	
$$0.10371	$$188.00000	$$160.00000	$$8.00000	$$-11.29000	
$$0.10955	$$188.00000	$$160.00000	$$8.00000	$$-12.09000	
$$0.10878	$$188.00000	$$160.00000	$$8.00000	$$-11.67000	
$$0.10582	$$188.00000	$$160.00000	$$8.00000	$$-11.34000	
$$0.10364	$$188.00000	$$160.00000	$$8.00000	$$-10.49000	
$$0.10493	$$188.00000	$$160.00000	$$8.00000	$$-10.52000	
$$0.10422	$$188.00000	$$160.00000	$$8.00000	$$-9.79000	
$$0.11507	$$188.00000	$$158.00000	$$8.00000	$$-9.26000	
$$0.10724	$$188.00000	$$160.00000	$$8.00000	$$-9.24000	
$$0.10364	$$188.00000	$$160.00000	$$8.00000	$$-8.28000	
$$0.10403	$$188.00000	$$158.00000	$$8.00000	$$-7.69000	
$$0.10396	$$188.00000	$$158.00000	$$8.00000	$$-7.29000	
$$0.10268	$$188.00000	$$158.00000	$$8.00000	$$-6.81000	
$$0.10017	$$188.00000	$$158.00000	$$8.00000	$$-6.09000	
$$0.10281	$$188.00000	$$158.00000	$$8.00000	$$-5.90000	
$$0.10210	$$188.00000	$$158.00000	$$8.00000	$$-5.65000	
$$0.10448	$$188.00000	$$158.00000	$$8.00000	$$-4.36000	
$$0.10390	$$188.00000	$$158.00000	$$8.00000	$$-4.21000	
$$0.10570	$$188.00000	$$158.00000	$$8.00000	$$-3.02000	
$$0.10441	$$188.00000	$$158.00000	$$8.00000	$$-2.10000	
$$0.10557	$$188.00000	$$158.00000	$$8.00000	$$0.00000	
$$0.10788	$$188.00000	$$158.00000	$$8.00000	$$0.00000	
$$0.11835	$$188.00000	$$158.00000	$$8.00000	$$0.00000	
$$0.13318	$$188.00000	$$158.00000	$$8.00000	$$0.00000	
$$0.14358	$$188.00000	$$160.00000	$$8.00000	$$3.10000	
$$0.15328	$$188.00000	$$158.00000	$$8.00000	$$0.00000	
$$0.16529	$$188.00000	$$158.00000	$$8.00000	$$0.00000	
$$0.16830	$$188.00000	$$160.00000	$$8.00000	$$0.00000	
$$0.17697	$$188.00000	$$158.00000	$$8.00000	$$0.00000	
$$0.17928	$$188.00000	$$160.00000	$$8.00000	$$0.00000	
$$0.18339	$$188.00000	$$160.00000	$$8.00000	$$0.00000	
$$0.18590	$$188.00000	$$160.00000	$$8.00000	$$-1.80000	
$$0.18949	$$188.00000	$$160.00000	$$8.00000	$$-3.16000	
$$0.18827	$$188.00000	$$160.00000	$$8.00000	$$-3.75000	
$$0.18937	$$188.00000	$$160.00000	$$8.00000	$$-2.96000	
$$0.19084	$$188.00000	$$160.00000	$$8.00000	$$-4.32000	
$$0.19322	$$188.00000	$$160.00000	$$8.00000	$$-4.57000	
$$0.19579	$$188.00000	$$160.00000	$$8.00000	$$-4.58000	
$$0.19701	$$188.00000	$$160.00000	$$8.00000	$$-4.63000	
$$0.19778	$$188.00000	$$160.00000	$$8.00000	$$-6.42000	
$$0.19765	$$188.00000	$$160.00000	$$8.00000	$$-6.77000	
$$0.19669	$$188.00000	$$160.00000	$$8.00000	$$-6.66000	
$$0.19675	$$188.00000	$$160.00000	$$8.00000	$$-6.85000	
$$0.19437	$$188.00000	$$160.00000	$$8.00000	$$-6.35000	
$$0.18808	$$188.00000	$$160.00000	$$8.00000	$$-6.41000	
$$0.18442	$$188.00000	$$160.00000	$$8.00000	$$-6.51000	
$$0.18166	$$188.00000	$$160.00000	$$8.00000	$$-7.09000	
$$0.17794	$$188.00000	$$160.00000	$$8.00000	$$-7.02000	
$$0.17440	$$188.00000	$$160.00000	$$8.00000	$$-7.27000	
$$0.17074	$$188.00000	$$160.00000	$$8.00000	$$-7.24000	
$$0.16484	$$188.00000	$$158.00000	$$8.00000	$$-7.23000	
$$0.13999	$$188.00000	$$158.00000	$$8.00000	$$-7.30000	
$$0.13016	$$188.00000	$$158.00000	$$8.00000	$$-7.32000	
$$0.11038	$$188.00000	$$160.00000	$$8.00000	$$-7.79000	
$$0.10403	$$188.00000	$$158.00000	$$8.00000	$$-9.27000	
$$0.09459	$$188.00000	$$158.00000	$$8.00000	$$-10.99000	
$$0.09452	$$188.00000	$$158.00000	$$8.00000	$$-14.36000	
$$0.08861	$$188.00000	$$160.00000	$$8.00000	$$-16.16000	
$$0.08759	$$188.00000	$$158.00000	$$8.00000	$$-16.53000	
$$0.08759	$$188.00000	$$158.00000	$$8.00000	$$-17.63000	
$$0.08913	$$188.00000	$$158.00000	$$8.00000	$$-18.14000	
$$0.09215	$$188.00000	$$158.00000	$$8.00000	$$-17.66000	
$$0.08823	$$188.00000	$$158.00000	$$8.00000	$$-19.22000	
$$0.08752	$$188.00000	$$158.00000	$$8.00000	$$-18.86000	
$$0.09061	$$188.00000	$$160.00000	$$8.00000	$$-18.29000	
$$0.08540	$$188.00000	$$158.00000	$$8.00000	$$-18.95000	
$$0.08226	$$188.00000	$$158.00000	$$8.00000	$$-18.81000	
$$0.08579	$$188.00000	$$158.00000	$$8.00000	$$-17.74000	
$$0.08900	$$188.00000	$$160.00000	$$8.00000	$$-16.70000	
$$0.09780	$$187.00000	$$158.00000	$$8.00000	$$-15.46000	
$$0.10062	$$187.00000	$$158.00000	$$8.00000	$$-15.64000	
$$0.10146	$$187.00000	$$158.00000	$$8.00000	$$-15.33000	
$$0.08804	$$188.00000	$$158.00000	$$8.00000	$$-13.86000	
$$0.09054	$$188.00000	$$160.00000	$$8.00000	$$-13.72000	
$$0.10204	$$187.00000	$$158.00000	$$8.00000	$$-11.34000	
$$0.08874	$$188.00000	$$158.00000	$$8.00000	$$-11.27000	
$$0.10210	$$187.00000	$$158.00000	$$8.00000	$$-7.67000	
$$0.10345	$$187.00000	$$158.00000	$$8.00000	$$-8.53000	
$$0.08964	$$188.00000	$$158.00000	$$8.00000	$$-9.35000	
$$0.08958	$$188.00000	$$158.00000	$$8.00000	$$-11.10000	
$$0.10441	$$187.00000	$$158.00000	$$8.00000	$$-8.99000	
$$0.11096	$$187.00000	$$158.00000	$$8.00000	$$-7.77000	
$$0.09857	$$188.00000	$$160.00000	$$8.00000	$$-7.36000	
$$0.09619	$$188.00000	$$158.00000	$$8.00000	$$-6.88000	
$$0.09927	$$188.00000	$$158.00000	$$8.00000	$$-6.26000	
$$0.11539	$$187.00000	$$160.00000	$$8.00000	$$-6.32000	
$$0.11064	$$188.00000	$$160.00000	$$8.00000	$$-6.35000	
$$0.12689	$$188.00000	$$160.00000	$$8.00000	$$-6.02000	
$$0.12894	$$188.00000	$$158.00000	$$8.00000	$$-1.36000	
$$0.14564	$$188.00000	$$160.00000	$$8.00000	$$4.83000	
$$0.15109	$$188.00000	$$158.00000	$$8.00000	$$10.21000	
$$0.15880	$$188.00000	$$160.00000	$$8.00000	$$20.71000	
$$0.16233	$$188.00000	$$160.00000	$$8.00000	$$20.74000	
$$0.16497	$$188.00000	$$160.00000	$$8.00000	$$19.21000	
$$0.16978	$$188.00000	$$160.00000	$$8.00000	$$18.56000	
$$0.17672	$$188.00000	$$160.00000	$$8.00000	$$17.66000	
$$0.18185	$$188.00000	$$160.00000	$$8.00000	$$13.48000	
$$0.18314	$$188.00000	$$160.00000	$$8.00000	$$14.25000	
$$0.18455	$$188.00000	$$160.00000	$$8.00000	$$13.06000	
$$0.18738	$$188.00000	$$160.00000	$$8.00000	$$7.70000	
$$0.18937	$$188.00000	$$160.00000	$$8.00000	$$4.19000	
$$0.18763	$$188.00000	$$160.00000	$$8.00000	$$3.55000	
$$0.18256	$$188.00000	$$160.00000	$$8.00000	$$0.00000	
$$0.17794	$$188.00000	$$160.00000	$$8.00000	$$0.00000	
$$0.17678	$$188.00000	$$158.00000	$$8.00000	$$-2.29000	
$$0.17062	$$188.00000	$$160.00000	$$8.00000	$$-2.33000	
$$0.16522	$$188.00000	$$160.00000	$$8.00000	$$-2.89000	
$$0.16670	$$188.00000	$$158.00000	$$8.00000	$$-2.41000	
$$0.15623	$$188.00000	$$160.00000	$$8.00000	$$-5.39000	
$$0.15501	$$188.00000	$$160.00000	$$8.00000	$$-5.73000	
$$0.15662	$$188.00000	$$160.00000	$$8.00000	$$-5.96000	
$$0.15668	$$188.00000	$$158.00000	$$8.00000	$$-6.39000	
$$0.15495	$$188.00000	$$158.00000	$$8.00000	$$-6.96000	
$$0.15546	$$188.00000	$$158.00000	$$8.00000	$$-7.65000	
$$0.15463	$$188.00000	$$158.00000	$$8.00000	$$-10.50000	
$$0.16066	$$187.00000	$$158.00000	$$8.00000	$$-10.91000	
$$0.15424	$$188.00000	$$160.00000	$$8.00000	$$-14.07000	
$$0.16143	$$187.00000	$$160.00000	$$8.00000	$$-13.99000	
$$0.16252	$$187.00000	$$158.00000	$$8.00000	$$-16.09000	
$$0.15154	$$188.00000	$$160.00000	$$8.00000	$$-18.85000	
$$0.15142	$$188.00000	$$160.00000	$$8.00000	$$-22.91000	
$$0.15989	$$187.00000	$$158.00000	$$8.00000	$$-21.34000	
$$0.15334	$$187.00000	$$158.00000	$$8.00000	$$-21.59000	
$$0.14936	$$187.00000	$$160.00000	$$8.00000	$$-21.46000	
$$0.14621	$$187.00000	$$158.00000	$$8.00000	$$-18.11000	
$$0.14403	$$187.00000	$$158.00000	$$8.00000	$$-20.11000	
$$0.14564	$$187.00000	$$160.00000	$$8.00000	$$-20.59000	
$$0.14339	$$187.00000	$$158.00000	$$8.00000	$$-20.55000	
$$0.14397	$$187.00000	$$158.00000	$$8.00000	$$-19.88000	
$$0.14853	$$187.00000	$$160.00000	$$8.00000	$$-17.84000	
$$0.14737	$$187.00000	$$158.00000	$$8.00000	$$-13.55000	
$$0.14255	$$187.00000	$$158.00000	$$8.00000	$$-12.05000	
$$0.14718	$$187.00000	$$158.00000	$$8.00000	$$-9.71000	
$$0.14756	$$187.00000	$$158.00000	$$8.00000	$$-8.58000	
$$0.13626	$$188.00000	$$160.00000	$$8.00000	$$-8.57000	
$$0.13556	$$188.00000	$$160.00000	$$8.00000	$$-8.07000	
$$0.13671	$$188.00000	$$160.00000	$$8.00000	$$-7.75000	
$$0.13710	$$188.00000	$$160.00000	$$8.00000	$$-8.34000	
$$0.14377	$$187.00000	$$160.00000	$$8.00000	$$-8.17000	
$$0.14236	$$187.00000	$$160.00000	$$8.00000	$$-7.62000	
$$0.13478	$$187.00000	$$160.00000	$$8.00000	$$-7.16000	
$$0.13215	$$187.00000	$$160.00000	$$8.00000	$$-6.90000	
$$0.13485	$$187.00000	$$160.00000	$$8.00000	$$-6.86000	
$$0.14101	$$187.00000	$$160.00000	$$8.00000	$$-6.08000	
$$0.14178	$$187.00000	$$160.00000	$$8.00000	$$-6.19000	
$$0.14198	$$187.00000	$$160.00000	$$8.00000	$$-6.28000	
$$0.13671	$$188.00000	$$160.00000	$$8.00000	$$-6.48000	
$$0.13613	$$188.00000	$$160.00000	$$8.00000	$$-5.02000	
$$0.13318	$$188.00000	$$160.00000	$$8.00000	$$-4.26000	
$$0.13292	$$188.00000	$$160.00000	$$8.00000	$$-3.06000	
$$0.13100	$$188.00000	$$160.00000	$$8.00000	$$0.00000	
$$0.14153	$$187.00000	$$160.00000	$$8.00000	$$7.44000	
$$0.12997	$$188.00000	$$160.00000	$$8.00000	$$18.26000	
$$0.13003	$$188.00000	$$160.00000	$$8.00000	$$20.01000	
$$0.13145	$$188.00000	$$160.00000	$$8.00000	$$21.62000	
$$0.13157	$$188.00000	$$160.00000	$$8.00000	$$22.77000	
$$0.13189	$$188.00000	$$160.00000	$$8.00000	$$22.87000	
$$0.13189	$$188.00000	$$160.00000	$$8.00000	$$21.88000	
$$0.13035	$$188.00000	$$160.00000	$$8.00000	$$20.79000	
$$0.12965	$$188.00000	$$160.00000	$$8.00000	$$17.35000	
$$0.13087	$$188.00000	$$160.00000	$$8.00000	$$15.19000	
$$0.13145	$$188.00000	$$160.00000	$$8.00000	$$13.65000	
$$0.13067	$$188.00000	$$160.00000	$$8.00000	$$12.13000	
$$0.13048	$$188.00000	$$160.00000	$$8.00000	$$13.06000	
$$0.13170	$$188.00000	$$160.00000	$$8.00000	$$11.21000	
$$0.13125	$$188.00000	$$160.00000	$$8.00000	$$6.40000	
$$0.13209	$$188.00000	$$160.00000	$$8.00000	$$7.11000	
$$0.13202	$$188.00000	$$160.00000	$$8.00000	$$2.96000	
$$0.12823	$$188.00000	$$160.00000	$$8.00000	$$0.00000	
$$0.12618	$$188.00000	$$160.00000	$$8.00000	$$-3.29000	
$$0.12605	$$188.00000	$$160.00000	$$8.00000	$$-4.83000	
$$0.12701	$$188.00000	$$160.00000	$$8.00000	$$-4.86000	
$$0.12689	$$188.00000	$$160.00000	$$8.00000	$$-5.32000	
$$0.12708	$$188.00000	$$160.00000	$$8.00000	$$-6.91000	
$$0.12881	$$188.00000	$$160.00000	$$8.00000	$$-7.11000	
$$0.12888	$$188.00000	$$160.00000	$$8.00000	$$-7.19000	
$$0.12830	$$188.00000	$$160.00000	$$8.00000	$$-7.04000	
$$0.12759	$$188.00000	$$160.00000	$$8.00000	$$-6.95000	
$$0.13010	$$188.00000	$$160.00000	$$8.00000	$$-7.15000	
$$0.12811	$$188.00000	$$160.00000	$$8.00000	$$-6.75000	
$$0.12669	$$188.00000	$$160.00000	$$8.00000	$$-6.99000	
$$0.12676	$$188.00000	$$160.00000	$$8.00000	$$-6.48000	
$$0.12663	$$188.00000	$$160.00000	$$8.00000	$$-6.43000	
$$0.12695	$$188.00000	$$160.00000	$$8.00000	$$-5.91000	
$$0.12740	$$188.00000	$$160.00000	$$8.00000	$$-6.86000	
$$0.12779	$$188.00000	$$160.00000	$$8.00000	$$-7.03000	
$$0.12785	$$188.00000	$$160.00000	$$8.00000	$$-6.56000	
$$0.12734	$$188.00000	$$160.00000	$$8.00000	$$-6.65000	
$$0.12509	$$188.00000	$$160.00000	$$8.00000	$$-7.42000	
$$0.12522	$$188.00000	$$160.00000	$$8.00000	$$-7.13000	
$$0.12316	$$188.00000	$$160.00000	$$8.00000	$$-6.75000	
$$0.12175	$$188.00000	$$160.00000	$$8.00000	$$-6.90000	
$$0.12181	$$188.00000	$$160.00000	$$8.00000	$$-6.84000	
$$0.12188	$$188.00000	$$160.00000	$$8.00000	$$-7.01000	
$$0.12124	$$188.00000	$$160.00000	$$8.00000	$$-6.55000	
$$0.12252	$$188.00000	$$160.00000	$$8.00000	$$-6.84000	
$$0.12181	$$188.00000	$$160.00000	$$8.00000	$$-6.80000	
$$0.12271	$$188.00000	$$160.00000	$$8.00000	$$-6.55000	
$$0.12361	$$188.00000	$$160.00000	$$8.00000	$$-6.99000	
$$0.12432	$$188.00000	$$160.00000	$$8.00000	$$-6.84000	
$$0.12432	$$188.00000	$$160.00000	$$8.00000	$$-7.05000	
$$0.12425	$$188.00000	$$160.00000	$$8.00000	$$-5.92000	
$$0.12547	$$188.00000	$$160.00000	$$8.00000	$$-7.07000	
$$0.12483	$$188.00000	$$160.00000	$$8.00000	$$-7.07000	
$$0.12541	$$188.00000	$$160.00000	$$8.00000	$$-6.99000	
$$0.12573	$$188.00000	$$160.00000	$$8.00000	$$-7.41000	
$$0.12502	$$188.00000	$$160.00000	$$8.00000	$$-6.76000	
$$0.12554	$$188.00000	$$160.00000	$$8.00000	$$-6.95000	
$$0.12432	$$188.00000	$$160.00000	$$8.00000	$$-7.14000	
$$0.12291	$$188.00000	$$160.00000	$$8.00000	$$-7.24000	
$$0.12425	$$188.00000	$$160.00000	$$8.00000	$$-7.06000	
$$0.12355	$$188.00000	$$160.00000	$$8.00000	$$-6.49000	
$$0.12284	$$188.00000	$$160.00000	$$8.00000	$$-6.98000	
$$0.12355	$$188.00000	$$160.00000	$$8.00000	$$-7.18000	
$$0.12291	$$188.00000	$$160.00000	$$8.00000	$$-6.62000	
$$0.12329	$$188.00000	$$160.00000	$$8.00000	$$-6.90000	
$$0.12509	$$188.00000	$$160.00000	$$8.00000	$$-7.27000	
$$0.12393	$$188.00000	$$160.00000	$$8.00000	$$-6.97000	
$$0.12496	$$188.00000	$$160.00000	$$8.00000	$$-7.06000	
$$0.12188	$$188.00000	$$160.00000	$$8.00000	$$-6.97000	
$$0.12432	$$187.00000	$$158.00000	$$8.00000	$$-7.21000	
$$0.11944	$$187.00000	$$158.00000	$$8.00000	$$-7.01000	
$$0.11558	$$187.00000	$$158.00000	$$8.00000	$$-7.00000	
$$0.11379	$$187.00000	$$158.00000	$$8.00000	$$-7.14000	
$$0.12066	$$187.00000	$$158.00000	$$8.00000	$$-7.22000	
$$0.12233	$$187.00000	$$158.00000	$$8.00000	$$-6.87000	
$$0.12432	$$187.00000	$$158.00000	$$8.00000	$$-7.05000	
$$0.11655	$$188.00000	$$158.00000	$$8.00000	$$-7.05000	
$$0.12714	$$187.00000	$$158.00000	$$8.00000	$$-7.36000	
$$0.12541	$$187.00000	$$158.00000	$$8.00000	$$-7.16000	
$$0.11366	$$188.00000	$$158.00000	$$8.00000	$$-7.18000	
$$0.11372	$$188.00000	$$158.00000	$$8.00000	$$-7.18000	
$$0.12445	$$187.00000	$$158.00000	$$8.00000	$$-7.07000	
$$0.11392	$$188.00000	$$158.00000	$$8.00000	$$-7.11000	
$$0.11629	$$188.00000	$$158.00000	$$8.00000	$$-7.05000	
$$0.11321	$$188.00000	$$158.00000	$$8.00000	$$-7.17000	
$$0.11539	$$188.00000	$$158.00000	$$8.00000	$$-6.84000	
$$0.11539	$$188.00000	$$158.00000	$$8.00000	$$-7.04000	
$$0.12888	$$187.00000	$$158.00000	$$8.00000	$$-7.11000	
$$0.11629	$$188.00000	$$158.00000	$$8.00000	$$-6.94000	
$$0.11186	$$188.00000	$$158.00000	$$8.00000	$$-7.08000	
$$0.11051	$$188.00000	$$158.00000	$$8.00000	$$-6.86000	
$$0.11237	$$188.00000	$$158.00000	$$8.00000	$$-7.06000	
$$0.11212	$$188.00000	$$158.00000	$$8.00000	$$-7.16000	
$$0.11314	$$188.00000	$$158.00000	$$8.00000	$$-7.01000	
$$0.11302	$$188.00000	$$158.00000	$$8.00000	$$-6.87000	
$$0.11199	$$188.00000	$$158.00000	$$8.00000	$$-7.00000	
$$0.11257	$$188.00000	$$158.00000	$$8.00000	$$-7.19000	
$$0.12072	$$187.00000	$$157.00000	$$8.00000	$$-6.25000	
$$0.11025	$$188.00000	$$157.00000	$$8.00000	$$-7.09000	
$$0.12181	$$187.00000	$$157.00000	$$8.00000	$$-7.09000	
$$0.41521	$$187.00000	$$157.00000	$$8.00000	$$-7.13000	
$$0.64721	$$187.00000	$$157.00000	$$8.00000	$$-6.92000	
$$0.15642	$$187.00000	$$157.00000	$$8.00000	$$-7.20000	
$$0.12066	$$187.00000	$$157.00000	$$8.00000	$$-7.01000	
$$0.08765	$$187.00000	$$157.00000	$$8.00000	$$-6.02000	
$$0.05991	$$187.00000	$$157.00000	$$8.00000	$$-7.13000	
$$0.04777	$$188.00000	$$157.00000	$$8.00000	$$-7.07000	
$$0.04495	$$188.00000	$$158.00000	$$8.00000	$$-7.36000	
$$0.04341	$$188.00000	$$158.00000	$$8.00000	$$-7.16000	
$$0.04566	$$188.00000	$$158.00000	$$8.00000	$$-6.90000	
$$0.06261	$$187.00000	$$157.00000	$$8.00000	$$-7.15000	
$$0.06704	$$187.00000	$$157.00000	$$8.00000	$$-6.97000	
$$0.06498	$$188.00000	$$157.00000	$$8.00000	$$-6.95000	
$$0.09850	$$188.00000	$$158.00000	$$8.00000	$$-7.04000	
